userid,1,2,3,4,5,target
C-2021-2_U46,"""The amount of ambiguity that is reduced depends on the quality of the information given.""","""You know how much the given information reduces ambiguity. When you have two sources of information, you know which one is of higher quality (reduces ambiguity).""",,,,-3
C-2021-2_U47,"""I want to be able to express ""ambiguity"" in quantity. Reducing ambiguity increases the amount of information. The expected value of information is equal to entropy. ""","""I understood the relationship between the expected value and the entropy function. I learned that problems like Exercise 2 can be answered once the probability of occurrence is known.""","""I can intuitively understand the relationship between the amount of information and ambiguity, but I'm not sure if I fully understand it.""","""I feel like I don't fully understand the content of (3).""",,-3
C-2021-2_U5,"""The information source of the event that rolls the dice or draws cards is ambiguous. Therefore, we theorize by using the fact that this ambiguity is equal to the entropy of the information source, and obtain the amount of information by substituting the probability of the event. Also, the expected value of this amount of information matches the entropy.""","""Using the ambiguity theorem, we were able to obtain the amount of information from random phenomena. Also, we were able to visually grasp the magnitude of entropy from the outline of the graph of the quadratic function.""","""I didn't feel comfortable with the limit part in the proof because I didn't touch on Math III.""",,"""It was fun because I was able to solve the problems at a high pace. I gained confidence that I could handle entropy myself.""",-3
C-2021-2_U51,"""I learned how to judge the amount of information as 1 or 0 and gradually narrow it down.""","""I was able to understand the expected value of ambiguity.""",,,"""There are quite a lot of numbers, and I felt that it was difficult for me, who is a humanities major, but I want to understand it properly because it can be the basis of my daily thinking if I learn it.""",-2
C-2021-2_U53,"""This time, I studied about the amount of information and the expected value of the amount of information. I learned that it is possible to calculate the amount of information using logs, etc. The method of outputting the expected value is very interesting. .""","""It's been a long time since I've done a lot of calculations, so it was a lot of fun. I didn't know you could calculate the amount of information, so I'm happy to add another seven.""","""I think the contents of this time are still easy, so there's nothing I didn't understand.""",,"""It was a very interesting lecture. The amount of information and calculations were very interesting. Log calculations were a little complicated, so I struggled, but I was able to get a sense of accomplishment. I will do my best again."" """,-3
C-2021-2_U54,"""Reduced ambiguity means increased amount of information obtained. That ambiguity reduction can be expressed as -log2p. Compute conditional entropy like conditional probability can be done.""",,,,"""I got a perfect score on the quiz, so I want to keep it up. I learned what I didn't understand last time by reviewing it at home, so I'm going to review it again this time. Calculating entropy will help you understand the expected value and ambiguity. I thought it was versatile because it was possible to obtain even the property and conditional entropy.""",-1
C-2021-2_U55,"""The reduction in ambiguity is the amount of information obtained, and when calculating this, if the probability of occurrence is P, it will be −log₂P. The expected value of the amount of information is p1(-log₂p1)+....pm(-log₂p ), which agrees with the entropy.Regarding the mutual information, the mutual information of the random variables X and Y is defined as I(X,Y)=H(X)-H(X|Y).When X and Y are unrelated , I(X,Y)=0.
""","""I was able to learn how to obtain a specific amount of information.""","""There was nothing in particular that I didn't understand today, so I want to review it thoroughly.""",,"""First of all, I was very satisfied when I heard the explanation that the amount of information obtained was consistent with the reduction of ambiguity. It was very interesting because it was related to the contents of the previous and the previous one.""",-1
C-2021-2_U56,"""The decrease in ambiguity is equivalent to the amount of information obtained. The ambiguity U(M) has the property that it increases monotonically with respect to M and is additive. The ambiguity U( S) agrees with the entropy H(S) of S under the assumption that U(S) is a continuous function of probabilities p1,p2, etc. The amount of information that can be obtained by knowing the occurrence of rare events is large. The expected value of the amount of information is equal to the entropy.If the mutual information is defined as I(X,Y)=H(X)-H(X | Y), when I(X,Y)=0, X and Y is irrelevant.""","""I was able to understand how to obtain the expected value of the amount of information. I also understood how to prove U(M) = log_2(M).""","""Mutual information was difficult to understand because conditional probability was also involved. I felt it would be difficult to figure it out on my own.""",,"""The tables and illustrations made it easy to visualize, and I was able to understand the things that were difficult to understand, so it was a very informative class.""",-2
C-2021-2_U57,"""If I were to describe today's lesson in one word, it would be 'expressing the accuracy and amount of information in numerical terms'. The ambiguity of the information source and the expected value of the amount of information obtained can be expressed by the entropy of the information source S. Mutual information is also defined, so it can be expressed numerically. ""","""Words such as 'This is too vague to understand' and 'I have obtained a considerable amount of information' appear in everyday life, but by listening to this class, I can think of them as concrete numbers. It became so. ""","""Nothing in particular.""","""Nothing in particular.""","""Because I was well prepared for the class this time, I felt that I was able to understand the content better. I will do my best without neglecting the preparation and review for the next class.""",-2
C-2021-2_U58,"""Fuzziness and entropy are equal.
The less likely an event is to occur, the greater the amount of information that can be obtained when it occurs.
""","""I know how to use entropy.
""","""I didn't understand the proof at all because it was a liberal arts course.""","""I still don't know where to submit.
""","""difficult.
Not sure if I can keep up. """,-1
C-2021-2_U59,,"""I was able to calculate the expected value of the amount of information using entropy, which I learned last time. Also, I was able to understand to some extent the proof on page 10 that I didn't understand in my preparation.""","""It was difficult to understand the term 'expected value' of the amount of information. ""","""Nothing in particular.""",,-2
C-2021-2_U6,"""Using the fact that ambiguity decreases as the number of trials (amount of information) increases, we know that the entropy formula is correct. And vice versa, we can obtain information by knowing the probability of occurrence of an event. We get more information from events that can be obtained and rarely occur.When there are two pieces of information, the conditional entropy can be obtained from the conditional probability of the two pieces of information.The mutual information can be obtained from the relationship between the two pieces of information. be done.""","""Because I was able to confirm why entropy becomes that formula, I was able to understand entropy somehow. I was also able to understand the meaning of mutual information.""","""Since the proof of the reduction of ambiguity required knowledge of number 3 (limits and pinching), the meaning suddenly became unclear. I also did not understand the meaning of the entropy function, so I would like to review it.""",,"""Overall, I was able to understand it somewhat, but on the contrary, I feel that I only understood it vaguely. If I proceed to the next step without a solid understanding, I will not be able to understand it even more, so this time, I will focus on exercises, etc. I want to make it firmly established.""",-2
C-2021-2_U60,"""Assuming that the ambiguity of the memoryless stationary information source S is U(S), when an event with probability p occurs, the amount of ambiguity reduction due to it is expressed as -log₂p.
Let pk(k=1~n) be the probability of occurrence of event Ak, and the expected value of the amount of information obtained can be expressed as ∑(k=1~n)(-log₂pk)/pk. This corresponds to the ambiguity U and its entropy H.
The mutual information of random variables X and Y can be expressed as I(X,Y)=H(X)-H(X|Y). Conditional entropy H(X|Y) is expressed by H(X|Y)=∑(k=1~n)pYk*H(pX(Yk )). ""","""It turns out that the entropy itself is consistent with the ambiguity of the source.""","""I didn't know what to find out by finding mutual information.""",,"""Since the content is getting more and more difficult, I thought I should prepare and review every day.""",0
C-2021-2_U61,"""Relationship between information content and entropy""","""Amount of information reduces ambiguity""","""I didn't know much about entropy, so I'll review it.""",,"""I feel like it's suddenly become difficult""",-1
C-2021-2_U62,"""Reduction of ambiguity, amount of information obtained, entropy, etc. can be quantified using logarithms.""",,,,,-3
C-2021-2_U63,,"""How to find the amount of information and mutual information""","""I didn't fully understand it, but I just vaguely understood it.""",,,-3
C-2021-2_U64,"""In the third class, we learned about the amount of information and the expected value of the amount of information. The amount of information obtained leads to a reduction in ambiguity, and this ambiguity is additive. ) is equal to the entropy H(S) of S, and the amount of information can also be calculated from this.In addition, the expected value of the amount of information is equal to the entropy, and the entropy function can be used to compare the expected value of the information amount. Mutual information can be obtained by obtaining the conditional entropy, which can reduce the ambiguity of the information.""","""First, knowing the amount of information reduces ambiguity, and this ambiguity is very important for information. Also, ambiguity is equal to entropy, and by using the entropy formula and entropy function, I was able to solve the problem of comparing the amount of information and the expected value of the amount of information.I also learned that mutual information can be obtained by conditional entropy and how to calculate it.""","""I found it difficult to prove the ambiguity U(M). Also, I had a vague understanding of how the expected value of the amount of information and the entropy are equal to the ambiguity, but I was not able to fully understand it. .""",,"""Today, I was able to learn about the amount of information in detail. It was also good that I was able to solve the ambiguity and calculation of the amount of information through practice problems. I want to.""",-2
C-2021-2_U65,"""Knowing the occurrence of an event with probability p = reduction in ambiguity -log2p
(You can get more information if you know that it rarely happens) ← Surprisingly

Expected value of amount of information = entropy
The value of entropy becomes maximum when p=1/2

Mutual information of random variables X,Y
I (X, Y) = H (X) - H (X | Y) ← 0 if irrelevant","""Calculating Entropy""","""It was difficult from the amount of mutual information.
I learned it after reviewing. The examples are very clear.""","""Nothing in particular""",,-1
C-2021-2_U66,"""The amount of information = reduction of ambiguity is expressed using a formula. The meaning of mutual information and its definition.""","""I became able to express the amount of information that can be obtained in concrete numbers. I was able to understand the expected value because it was the same feeling I had when I was in high school. How to calculate the amount of mutual information. And I know what that means.""","""I still don't understand log2 enough to teach people.""",,"""It is easy to understand in words that the amount of information that can be obtained by knowing the occurrence of an event that rarely occurs is large, but it is strange that it can be expressed by -log2P. I understand that the amount of information that can be obtained increases, but I still think that my understanding of log2 is still insufficient. I want to do it.""",-2
C-2021-2_U67,"""When specifying or quantifying the amount of ambiguous information, ambiguity and entropy coincide. In addition, the amount of information increases when it rarely occurs. And when obtaining the expected value of the amount of information, it also coincides with entropy. At this time, when there are only two, 1/2 is the maximum.In addition, when showing about four related information, it is possible to show what is called mutual information.""","""When I was in high school, I only thought of information in terms of probabilities, so I didn't know there was a way to show information using log. I was able to understand the contents well except for the mutual information part. """,,,,-1
C-2021-2_U68,"""The amount of information obtained from knowing that an event with probability p has occurred is expressed as -log2(p). This is equal to the reduction in ambiguity, and the amount of information obtained from knowing that a rare event has occurred. (and at the same time a large amount of ambiguity reduction).""","""I found that the concept of entropy, which was mentioned last time, matches the expected value of the amount of information.""",,,"""The amount of information was defined as -log2(p), which satisfies the fact that even if we know that an event that absolutely happens (p=1) will occur, we cannot obtain any information (-log21=0). I found it interesting.
The calculation of the expected value of the amount of information is the sum of (amount of information) * (probability), and the calculation method is similar to the average codeword length, so it was easy to imagine. """,-3
C-2021-2_U69,"""The main content of this lecture was about the amount of information. Among the amount of information, I learned about the ambiguity of information and the expected value of information, and learned how to actually express the ambiguity and expected value as numerical values.""",,,,,-1
C-2021-2_U7,"""How to measure the amount of information
Amount of information can be obtained by reducing ambiguity
Additiveness in the nature of ambiguity
If the probability of occurrence is P, the amount of information is -log2 P
The expected value of the amount of information matches the entropy
Sum of occurrence probability x (-log2 occurrence probability)
　Mutual information
""","""The fact that the amount of information can also be defined by a formula
""","""I didn't understand H""",,,-1
C-2021-2_U70,"""The amount of information is the amount of reduction in ambiguity, and the smaller the ambiguity, the greater the amount of information that can be obtained. From the probability of occurrence, the amount of information and its expected value can be calculated as a mathematical formula.""","""We found that if we know the probability of occurrence, we can calculate the amount of information as a formula and compare the magnitudes.""","""I didn't quite understand the explanation of the entropy function.""",,"""In this class, I did a lot of calculations by myself, so I was able to concentrate more than I had in previous classes.""",-1
C-2021-2_U71,"""With the theme of measuring the amount of information, we will learn about information ambiguity and information expected value. Information ambiguity can be quantified using log, and expected value is expressed using probability and log is possible, which agrees with entropy. I also studied mutual information.""","""In today's lecture, we learned about the quantification of information ambiguity and the expected value of information. Information ambiguity can be reduced by obtaining new information, and the amount can be defined using log. and the expected value can be expressed in terms of probabilities.""","""I couldn't understand the formula for deriving U(M)=log(2)M in today's lecture, so I'm going to use my own hands to understand it.""",,"""Today's class was the hardest in my class so far, so it was difficult. I will do my best to prepare and review.""",-1
C-2021-2_U72,"Added the concept of ""ambiguity"". For example, when you choose one of N numbers from 1 to M (M is a natural number of 2 or more), the information to know what it is is missing. It is defined as large. Considering the ambiguity as a function on M, this function is monotonically increasing and satisfies U(MN)=U(M)+U(N). This leads to U(M)=log2(M). The ambiguity S(M) of any memoryless stationary source S is equal to S's entropy. If the options from 1 to M are reduced from 1 to M', that is, if an event with probability M'/M occurs, M'/M=p and the reduction in ambiguity is expressed as -log2(p). Then the expected value of information obtained when an event with probability p occurs also agrees with the entropy of S. It was shown that the identity of entropy can also be expressed as the expected value when certain information is obtained. We also prepared the concept of mutual information. This is based on conditional probability, and quantifies how much the ambiguity of one event is reduced when the identity of another event is grasped. ""","""It was refreshing to grasp the actual state of entropy.""","""Nothing in particular""",,"""This time the content was pretty easy to understand.""",-2
C-2021-2_U74,"""Proving theorems and various uses of entropy""","""From finding entropy to thinking about expected value.""",,,,-2
C-2021-2_U75,"""In information, the amount of information obtained increases as the ambiguity decreases. The ambiguity is expressed as U(M), and assuming U(2) = 1, we obtain U(M) = log2M. The ambiguity U(S) matches the entropy of S.
The amount of information obtained by knowing the occurrence of an event with probability of occurrence p is defined as the decrease in ambiguity - log2p.
Also, the expected value of the information obtained when we are told about the occurrence of a certain event matches the entropy.
The mutual information I(X,Y) of some random variables X and Y is given by I(X,Y)=H(X)-H(X /Y).
""","""I understood the concept of ambiguity in information. I thought symbols and functions that express ambiguity would be difficult, but I was able to grasp the meaning and understand it, so I'm glad. .""","""There were a lot of calculations and some parts were a little confusing, so I would like to actually solve the exercises and become able to calculate by myself.""",,"""I felt that there were many things that seemed difficult to calculate, so I would like to practice so that I can get used to calculating before the next class.""",-2
C-2021-2_U76,"""For an event, obtaining the answer to the question reduces the ambiguity, which is equal to the amount of information obtained. Let U(M) be the amount of ambiguity, monotonically increasing with respect to M, U(M)=log2(M) holds because of the additivity.In addition, the ambiguity of the general information source U(S) corresponds to the entropy of S.The mutual information of the deterministic variable X Y is I(X, Y)=H(X)-H(X|Y), and when I(X,Y)=0, X and Y are treated as irrelevant and do not affect each other.""","""I was able to use the log to determine the amount of information given by the reduction in ambiguity in today's content.""","""It was very difficult to use the entropy function and calculate the mutual information.""",,"""Today, compared to the previous class, there is a lot more calculation content, so I want to review it thoroughly and solidify it. Also, there is no substance, such as 'amount of information that can be learned by listening to XX'. I found it very interesting to calculate things by predicting things. """,0
C-2021-2_U78,"""I learned about the amount of ambiguity. I also learned about the nature of ambiguity and the expected value of the amount of information.""","""I learned that the amount of ambiguity can be quantified and that the reduction in ambiguity is consistent with the amount of information obtained.""","""I couldn't figure out why the amount of ambiguity or the calculation of the expected value would be.""",,"""I was surprised to find that ambiguity can be quantified.""",-3
C-2021-2_U79,"Under the theme of measuring the ""amount"" of information, we learned how to quantify the ambiguity of information sources and derived the expected value of the amount of information. ""","""The amount of information means a reduction in ambiguity, and the rarer the event, the greater the amount of information that can be obtained by knowing the occurrence of that event.""",,,,-1
C-2021-2_U8,"""In measuring the amount of information, the reduction in ambiguity is equal to the amount of information obtained. The amount of ambiguity is denoted by U(M). The ambiguity U(M) increases monotonically with M and is additive The ambiguity U(S) of a source S agrees with the entropy of S under the assumption that it is a continuous function, given by U(S) = log2M.Therefore, the probability p The reduction in ambiguity due to knowing the occurrence of an event is −log2p.In other words, the amount of information obtained by knowing the occurrence of an event that rarely occurs is large.The probability of occurrence of events A1, ~, and Am is p1 The expected value of the information obtained when ,~,pm is p₁(-log₂p₁)+~+pm(-log₂pm), which is consistent with the entropy.In addition, the entropy function reaches its maximum when p=1/2 The amount of mutual information that takes into account the relationship between two events is called mutual information.Probabilities include joint probability and conditional probability.The mutual information of random variables X and Y is I(X,Y)=H(X )-H(X｜Y).At this time, even if X and Y are interchanged, the answer is the same, and when X and Y are unrelated, I(X,Y)=0.""","""It turns out that the entropy, which is the lower bound of the average codeword length, and the ambiguity of the information source are equal and can be visualized. It reminded me of the ideas of joint probability and conditional probability. A simple calculation of the amount of information is Now you can.""","""I didn't understand how to calculate the mutual information. Also, it took me a while to calculate the amount of information when there were multiple amounts of information.""","""Should the probabilities used in the mutual information calculation be conditional probabilities?""","""In this class, there were many scenes that required calculations, and I felt that knowledge of mathematics was also very important. I thought that I would take this opportunity to thoroughly review what I studied in high school.""",-3
C-2021-2_U80,"""There was an explanation about the amount of information and the nature and reduction of ambiguity. There was also an explanation about the relationship between the expected value of the amount of information and entropy, and the amount of mutual information.""","""I think I was able to acquire the concept of reducing ambiguity. I was also able to learn about the relationship between the expected value of the amount of information obtained and entropy.""","""My understanding of mutual information is a bit dubious.""","""Nothing in particular.""","""In today's class, I was most impressed by the concept of reducing ambiguity. There is a field of study that uses this kind of thinking with the sense of ``if you say it, it will be true.'' That's interesting. """,-1
C-2021-2_U81,"I learned to analyze and measure the ""quantity"" of information from the perspective of ambiguity, and learned the theorems related to it. ""","""I was able to understand how to measure the amount of information, specific calculations, expected values ​​and mutual information.""",,,"""I'm getting more and more into science. I spent a lot of time preparing for lessons, so I was able to learn smoothly.""",0
C-2021-2_U82,"""It was about the ambiguity of information and the expected value of the amount of information.""","""I was able to understand the expected value of the amount of information.""","""Nothing in particular.""","""Nothing in particular.""","""I was able to keep up with the class.""",-2
C-2021-2_U83,"""Entropy is the amount of information, the reduction of ambiguity""","""I found the relationship between the probability of occurrence and the decrease in entropy""",,,,-2
C-2021-2_U85,"""I learned what information content is and the relationship between information content and entropy.
In addition, I learned how to obtain the amount of information using calculations. ""","""A decrease in ambiguity is the amount of information obtained. The amount of ambiguity is represented by U(M). The ambiguity U(M) is monotonically increasing and additive with respect to M. Occurrence probability p The amount of information obtained by knowing the occurrence of an event is defined as the amount of ambiguity reduction, that is, -log2p.The amount of information obtained by knowing the occurrence of an event that rarely occurs is large.
Let the occurrence probabilities of events A1, . . . , Am be p1, . When asked which event occurred, the expected value of the amount of information obtained is p₁(－log₂p₁)＋…＋pM(－log₂pM)
becomes. This agrees with entropy.



""","""I stumbled a bit on my calculations.""",,"""It's been a while since I had to do log calculations, so it was a bit difficult, but I managed to understand it. I'll do my best to keep up with the class.""",-3
C-2021-2_U86,"""The amount of information = the reduction of ambiguity, and the amount of information obtained by knowing the occurrence of an event with probability of occurrence p is expressed as -log₂p.""","""I learned how to express the amount of information.""","""I didn't understand the proof of U(M)=log₂M.""",,"""I got confused with a lot of formulas, so I thought I'd do the math myself and figure it out.""",-2
C-2021-2_U87,,"""Both the ambiguity and the expected value of the information are the same as the calculation of entropy""","""How to calculate H(p) I don't know why textbooks do it in an instant""","""Do you check the value of log2p by yourself?""","""It's getting harder and harder""",-1
C-2021-2_U88,"""I mainly learned about the amount of information. Especially important was how to define the amount of information and how to obtain it.""","""I was able to grasp the outline of the concept of the amount of information. I was able to learn and practice the method of obtaining the amount of information.""","""I have a vague idea of ​​what the amount of information is, but it will take time to get used to the difficulty of imagining it.""",,"""Even though I use computers in my daily life, I noticed that there are behaviors that are optimized from the viewpoint of how to obtain information efficiently, like what I did this time. I make a lot of calculation mistakes, so I'm going to review them properly. I want to.""",-3
C-2021-2_U89,"""Reduction of ambiguity = amount of information obtained. If we define the amount of ambiguity with probability 1/M as U(M), then U(M) is monotonically increasing with respect to M and is additive U(MN) =U(M)+U(N) holds.U(M)=log2M is obtained when these properties and U(2)=1.Entropy=expected value of obtained information.Probability P The reduction in ambiguity due to knowing the occurrence of the event is -log2P.""","""Now I know why we use log base 2 when calculating entropy.""","""The mutual information part was a little complicated, and I had to spend a lot of time studying it to understand it.""",,"""Today's class was generally difficult, but I was able to understand it in my own way. I didn't understand the mutual information part during the class, but I was able to understand it after studying it later.""",-2
C-2021-2_U9,,,,"""Nothing in particular.""","""It was difficult. There were many parts where I got confused along the way, so I will review it regularly.""",0
C-2021-2_U92,,"""Entropy and conditional entropy can be obtained by applying the concept of probability and the concept of expected value learned in high school.
Proofs when expressing ambiguity mathematically""",,,"""There were many things that I didn't understand well at the preparatory stage, but I think I deepened my understanding by listening to the lectures and actually using my hands to prove the formulas.""",-3
C-2021-2_U93,"""I learned how to express mathematically the reduction in ambiguity that comes from knowing the outcome of trials for various probabilistic events.""","""We now know how to formulate the ambiguity reduction.""",,,,-1
C-2021-2_U94,,"""By knowing the nature of ambiguity, we are able to determine the amount of information. Furthermore, we are able to determine expected values ​​and understand interrelationships.""","""I couldn't understand the log calculation just by listening to it, so I wanted to actually try it.""",,"""It's a field where you can only vaguely understand something just by listening to it, and you'll feel like you've understood it, so I'd like to actually solve the exercises.""",-2
C-2021-2_U96,,"""I was able to understand the expected value of the amount of information. I was finally able to understand the entropy as well.""","""About mutual information. I didn't understand well.""",,"""I feel that the level of content is gradually rising, but I want to listen carefully and understand.""",-3
C-2021-2_U97,"""・About entropy ・About the expected value of the amount of information""",,,,,-3
C-2021-2_U98,"""I learned the concept of the amount of information that can quantitatively evaluate ambiguity, and studied how to calculate it.""","""Understanding the amount of information and the mechanism of calculation methods""",,,"""I had a little trouble understanding mutual information, but I will review it and understand it.""",-1
C-2021-2_U99,,"""I learned how to quantify and compare the amount of information. Last week I didn't really understand what entropy is, but this time I understood better.""","""I didn't quite understand the mutual information in the second half.""",,"""It's getting harder and harder to understand the numbers, so I thought I'd be a little more focused and take classes.""",-3
C-2022-1_U10,,,"""I understand that it is better to keep the codewords apart, but I couldn't immediately understand the image of 'when the codewords are separated by 3 or more' in the illustration on the slide, so I will study it again. """,,,-3
C-2022-1_U11,"Bit inversion occurs due to noise when bit strings are transmitted. Encoding is devised so that bit strings can be received correctly even if this inversion occurs. The Hamming distance is used to determine whether automatic error detection and correction are possible, and in order to automatically detect s errors at most, codewords must be separated by s+1 or more, and at most t In order to automatically correct errors in , codewords must be separated by at least 2t+1.""",,,,,-3
C-2022-1_U12,"""Automatic correction of errors depends on the distance between codes.
I want to increase the distance between codes so that they can be corrected, but increasing the distance takes time and money. Therefore, the channel coding theorem is used. ""","""In the example of hell, I understood the distance between rich people and the impossibility of automatic detection.""","""I didn't understand why the 2nd and 3rd rows of the table on page 47 are all 2.""","""Is the Hamming distance the number of bits that differ?
As a result, the table on page 47 onwards does not work well, and I am in trouble.
Please let me know if there are any discrepancies. ""","""Today, I was able to understand the class better by preparing for class.
I will continue to do so without forgetting it. """,-3
C-2022-1_U13,"""At most s errors can be automatically detected when the codewords are separated by s+1 or more.
At most t errors can be automatically corrected when the codewords are separated by more than 2t+1.
While the block error rate during transmission can be reduced by making the code redundant, the coding efficiency approaches zero because many codes are required to transmit a certain amount of information. ""","""Even if information is erroneously transmitted due to noise, the error can be automatically detected and corrected if certain conditions are met.
Redundancy is effective in preventing errors during transmission, but it has the disadvantage that the longer the length, the lower the coding efficiency and the lower the transmission speed.
Numerical determination of the block error rate. ""","""The channel coding theorem is ambiguous, so I want to review it thoroughly.""",,,-3
C-2022-1_U14,,,"""Hamming distance was difficult.""",,"""I was amazed at how many different methods have been devised to correct bit flipping.""",-3
C-2022-1_U15,"""When a bit string is transferred through a communication channel, bit inversion occurs due to the influence of electromagnetic waves, etc. The probability of this happening is called the inversion probability, and the error rate when transferring a block is called the block error rate. These countermeasures are It is possible to improve the communication channel and devise coding, but the former is difficult for individuals.As part of the latter, there is automatic error detection and automatic error correction, and if the codewords are separated by s+1 or more At most s errors can be automatically detected, and if the codewords are separated by 2t+1 or more, at most t errors can be automatically corrected. The difference in the number of bits in two equal bit strings is called the Hamming distance.In addition, there is also a means of error correction using repetition code, which converts 1-bit information into 2k + 1-bit information during encoding and transfers it. There is a method of decoding back to the original correct information by a majority vote when the number of bit inversions is k or less. This reduces the block error rate, but reduces the transfer speed.
""","""There are various methods to reduce the block error rate, and among them, the code redundancy method was easy to understand.""",,,,-3
C-2022-1_U16,,,,,"""Until now, I had a vague idea that computers work with binary numbers, but after integrating the classes I've had so far with today's class, I've come to understand a lot of things.""",-3
C-2022-1_U17,"""About error detection""","""Error detection is performed as a countermeasure against bit inversion. There are cases where automatic error detection is possible and there are cases where it is not possible.""",,,"""Since the story has become complicated, I thought I needed to review it thoroughly, so I'm glad I was able to review it.""",-3
C-2022-1_U19,"""Understand by theorem whether it is possible to detect or even correct certain errors in source coding.""","""In order to transmit accurate information, it is necessary to increase the distance between codes and enable error detection and correction, but the disadvantage is that the coding efficiency is reduced and the transmission speed is slowed down.""","""Unique for each channel. Does the difference between channels mean the difference in reversal probability of each channel?""",,"""I thought that the existence of the channel coding theorem guarantees the existence of the optimal solution, which is a very important point in the development of information technology.""",-3
C-2022-1_U20,,,"""It seems that sending many symbols to notice mistakes is incompatible with being able to communicate quickly.""",,,-3
C-2022-1_U21,"""Today, I learned about channel coding. I learned that improving the channel and making p in the formula smaller is a good way to reduce errors. In some cases, it is difficult both physically and economically, so I realized that it would be good to devise a method of encoding. I thought it was really amazing that an error-correcting computer could be made.""",,,,,-2
C-2022-1_U22,"""By inverting bits in channel coding, the transmitted information and the received information change. Since it is difficult to prevent bit inversion itself, efforts are made to ensure that even if bits are inverted, they can be properly decoded. .""","""I understand the inversion probability and block error rate. I understand the definition of Hamming distance.""","""I didn't really understand the technical term 'high'. ""","""Does automatic error detection detect possible errors, or does it detect certain errors?""","""I feel like the content has become quite difficult. There are some parts that I don't understand, so I would like someone who understands to explain it.""",-3
C-2022-1_U24,,,"""I still don't fully understand the communication channel capacity graphs and formulas, so I'll try searching the net myself.""",,,-3
C-2022-1_U25,"""Let the bit inversion probability be p. The block error rate when transmitting a block is p = 1 - (1 - p) ↑ k. Here, let the block size be k bits. Make p smaller. to increase the transmitted power to improve the signal-to-noise power ratio, to use a larger antenna to improve the received signal power, to cool the receiving amplifier to reduce thermal noise in the receiver, and to utilize a wider frequency band. and so on.
Automatic error detection is to detect bit inversion and have it retransmitted.
Automatic error correction is the correction of bit flips after automatic error detection.
Redundant codewords are made dissimilar so that automatic error detection and automatic error correction can be performed.
A Hamming distance is two equal length bit strings with different bits.
Automatic detection of at most s errors is possible when the codewords are separated by more than s+1.
Automatic correction of at most t errors is possible when the codewords are separated by more than 2t+1.
Error correction is possible when the number of bit inversions in each block (n bits) is k or less in n-th order repetition code (n=2k+1). Error correction is not possible when there are k+1 or more. ""","""Sending data in large blocks causes the average codeword length to approach entropy.""","""I didn't understand the channel coding theorem.""",,"""The conditions for automatic detection and automatic correction were difficult.""",-3
C-2022-1_U26,"""Even if you make a small mistake, you can fix it with error correction.
If 2t + 1 characters or more are wrong, at most t errors can be corrected
""","""Even if you make a mistake when converting the received signal, you can correct it.""",,,"""Each time, I was able to solve things that I didn't understand in the previous class, and it became easier to understand.""",-3
C-2022-1_U27,,,,,"""I learned about machine noises that we encounter in our daily life and their causes. I was able to solve the Hamming distance exercise and deepen my understanding of channel coding.""",-3
C-2022-1_U28,,"""Creating redundancy as a countermeasure against noise, etc.""","""Block Error Rate Calculation Method""",,,-3
C-2022-1_U29,,,,,"""I couldn't keep up with the second half, so I looked up the channel coding theorem, and I think I got a good idea of ​​it. By the way, I didn't really understand the proof.""",-3
C-2022-1_U3,"""When information is transmitted, errors can occur due to bit flips. Channel coding automatically detects such errors by designing each block redundant and codewords so that they do not resemble each other."" There is also a method of repeating the same code and correcting errors by majority vote, but in order to perform channel coding more efficiently, information bits and check bits are considered separately, and humming between code words is used. Make the distance as large as possible.""","""I was able to figure out how far the codewords needed to be separated from each other to detect and correct errors, and I was able to apply simple numbers to get a concrete picture of the situation.
In addition, the specific means of channel coding and their advantages and disadvantages were found. ""","""When thinking about detecting and correcting at most t errors, I was able to come up with a concrete example by substituting a simple number such as 1 for t.",,"""Knowing that error detection and correction are performed by encoding the communication channel, it is necessary to think about how to deal with errors in order to use communication equipment without any inconvenience, and to take various measures. When I have the opportunity to create a system in the future, I will try not to forget that point of view.
I missed answering only (5) in the previous study diary. I'm sorry. I added it, so I would appreciate it if you could see it. """,-3
C-2022-1_U30,"""In today's class, we learned about information source coding. When transmitting information sources, encoding can speed up communication and prevent information theft during communication. The effects of noise on communication channels The probability of this happening is called the inversion probability, and the error rate when transmitting a block is called the block error rate.The inversion probability and the error rate are not proportional.When the encoded information is restored, the automatic error rate is Detection and correction are performed.Error detection and correction are limited when possible, and do not always work.In general, when codewords are separated by s + 1 or more, at most s errors can be automatically detected. Also, in general, when codewords are separated by 2t + 1 or more, automatic correction is possible for at most t errors.In the block error rate and coding efficiency, as n increases, the error rate becomes becomes smaller, which is an advantage, but the encoding efficiency approaches 0, which is a disadvantage.""",,,,"""I learned for the first time that various systems such as automatic error detection and correction are used to transmit information accurately. Also, with such functions, no matter how good the machine is, mistakes cannot be reduced to 0. I think that it is a very important mechanism to reduce the block error rate by assuming mistakes and defects, and to find general terms and conditions for automatic error detection and correction. I would like to study efficiently while thinking about such things and devising them not only in the situation of communicating information by means of communication, but also in my daily life.""",-3
C-2022-1_U31,,,"""I didn't really understand the channel coding theorem and channel capacity.""",,,-3
C-2022-1_U32,,,,,"""I was able to learn something related to daily life, thinking that the communication channel coding that I learned today is similar to Kyushu University's student ID, so it was good.""",-3
C-2022-1_U33,"""About Channel Coding and Error Detection""","""I found that there are various error detection and correction methods""",,,,-3
