userid,1,2,3,4,5,target
C-2021-2_U80,"""Various survey methods such as complete surveys and sample surveys, their characteristics, and various biases were explained. There was also talk about personal information and open data.""","""I was able to understand what a Creative Commons license is, its types and levels. I also learned that there are various laws and plans regarding the protection of personal information and the use of open data. rice field.""","""Nothing in particular.""","""Nothing in particular.""","""I think it was good that I was able to deepen my understanding of the handling of personal information and copyrights, which I need to know to live in the future. Especially about the Creative Commons license, if you don't know it, you can violate it. I think there was also a lot of potential, so it was a great harvest for me to be able to acquire knowledge on such an opportunity.""",-1
C-2021-2_U85,"""I learned about data collection methods, their merits, demerits, and points of caution when conducting surveys. I also learned what personal information is, the purpose of the Personal Information Act, and open data.""","""A survey method that investigates all subjects is called a complete survey. A complete survey has the advantage that the data obtained from the survey is true. There is a demerit that the survey requires a lot of effort.In that case, there is a sample survey in which a part of the population to be surveyed is selected and surveyed.There are two types of sample surveys, the significant sampling method and the random sampling method. In the significant sampling method, the survey planner investigates a sample based on his/her own judgment.A typical example is convenience sampling, which is a method in which a sample is surveyed from survey targets that are easy to collect.The advantage is that data collection is easy. On the other hand, survey results often do not represent the entire population.In this way, when the data at hand do not represent everything, sample selection bias occurs.Sample selection bias does not enter. In order to do so, it is necessary to use a simple random sampling method that selects data at random directly from the population, or a multistage sampling method that selects groups at random.
Personal information is defined by the Personal Information Protection Act as information that can identify an individual or information that includes an individual identification code. The Personal Information Protection Law is a law aimed at protecting personal information.
Open data refers to public data held by government agencies that: (1) can be used for secondary purposes, (2) is suitable for machine reading, and (3) can be used free of charge. Disclosure on homepage = not open data. The significance and purpose of open data are solving various problems by promoting public participation and public-private collaboration, revitalizing the economy, sophistication and efficiency of administration, improving transparency and reliability, and solving local problems. is given. """,,,"""In this era when SNS has spread, the content of personal information is very familiar and important to me. I thought I understood it, but there were many things I didn't understand or didn't know at all. Also, knowing that the data collection for the survey is not perfect, I thought that I should not accept the results of questionnaires that I usually see in news and newspapers.""",-3
C-2021-2_U86,"""Regarding biases in sample surveys, definitions of personal information, and open data.""","""I understand the definition of personal information and open data""",,,"""It was interesting to learn about various sampling methods and biases.""",-2
C-2021-2_U87,,"""We found that data collection changed the method of investigation depending on the content of the investigation.""",,,"""I was surprised to find that even the data we use casually has detailed rules.""",-1
C-2021-2_U88,"""Data collection method and its accuracy, personal information and copyright protection and secondary use""","""Instead of prohibiting secondary use by copyright, I found that new value is created when the author publishes the work to some extent and it is used for secondary use. We found that a statistical method with less sample bias should be used to achieve both accuracy and ease of statistical method.""","""I've wondered if it's realistic to completely eliminate sample bias in the survey, but I haven't come to any conclusions yet.""",,"""Regarding statistical methods, every time I see data in my daily life, I am concerned about how reliable the data is. I thought that by being conscious of whether or not the data has been processed, I would be able to make decisions on my own to some extent.""",-3
C-2021-2_U89,"""Statistical surveys consist of a complete survey and a sample survey. A complete survey has the advantage that the data obtained is true, but it has the disadvantage that it is impossible with a general statistical survey and that it requires a lot of effort. There are two types of sample surveys, the significance sampling method and the random sampling method. There is a disadvantage that there is bias).There are various kinds of such sample selection bias, and even though there is no guarantee that the past and future situations are the same, it is possible to predict the future from past data, , There is survivorship bias such as estimating grades after admission.In addition to sample selection bias, there are inductive bias (bias dependent on the nature of the method used), annotation (explanation of data) bias, etc.
Personal information as defined by the Personal Information Protection Act includes names, dates of birth, and personal identification codes. In addition, it is stipulated that, in principle, personal information cannot be acquired without the consent of the individual.
Open data refers to public data held by administrative agencies that can be used for secondary purposes, is machine-readable, and can be used free of charge. Open data is used by the private sector for disaster prevention, tourism, and child-rearing. However, the homepages published by administrative agencies are not open data because they are protected by copyright and are not suitable for machine reading. You can determine to what extent you can use publicly available data by looking at the Creative Commons license. ""","""I learned about the existence of Creative Commons licenses for the first time and understood how to view them.""","""I didn't know what kind of annotation bias there was other than 'data for image recognition' in the example. """,,"""In this class, there was a lot of useful information about data collection, and it was very meaningful. In particular, open data can be used for university reports and after becoming a member of society, so I wanted to use it as much as possible. Also, I learned about the existence of the Creative Commons license for the first time and understood how to view it, so I decided to look at this and make decisions when using open data.""",-2
C-2021-2_U9,"There are two types of survey methods: ``complete survey'', in which the entire survey target is investigated, and ``sample survey,'' in which a part of the survey target is selected and examined. In a complete survey, all survey subjects are called the ""population"". This method has the advantage that the data obtained is truthful and can be used when the population size is small or when the environment is in place to survey the entire population. On the other hand, it requires a lot of labor for the survey, and it is virtually impossible to use this method in general statistical surveys. Sampling, on the other hand, does. There are two types of sampling methods. Significant sampling and random sampling. Significant extraction is a method in which the survey planner selects samples based on his or her own judgment. While this method facilitates data collection, survey results may not be representative of the population as a whole or may be untrue. On the other hand, methods such as ``simple random sampling,'' which randomly selects data directly from the population, and ``multi-stage sampling,'' which randomly selects data again within a randomly selected group, are designed to minimize sample selection bias. Data can be collected.
Bias other than sample selection bias include recursion bias and annotation bias. There are a wide variety of data analysis methods, and the results differ depending on the method used. In addition, when using data for data analysis and AI, human annotations are often used as clues, and there is a possibility that these annotations are also biased.
The Personal Information Protection Law is a law aimed at protecting personal information while maintaining a balance between the protection of personal information and the utilization of personal information. Here, personal information is information about a living individual, and includes information that can identify a specific individual and information that includes an individual identification code. In principle, personal information cannot be provided to a third party without the consent of the data owner. However, (1) when it is necessary to protect a person's life, body, or property, (2) when it is possible to opt out at the person's will, and when the necessary information is communicated to the person and notified to the Personal Information Protection Commission, (3) anonymization processing is performed. If it is information (personal information processed so that individuals cannot be identified), it is possible to provide personal information to a third party. However, in the case of special care-required personal information, it cannot be provided to a third party even if it is possible to opt out in ②. Here, special care-required personal information refers to the person's race, creed, social status, medical history, criminal history, the fact that he/she has been harmed by a crime, and to prevent unfair discrimination, prejudice and disadvantage against the person. This refers to personal information that includes descriptions, etc. specified by government ordinance as items that require special consideration in handling.
Open data is public data that can be used for secondary purposes (that is, can be used for commercial purposes), is machine-readable, and can be used free of charge. In other words, it can be said that it is public data that is easy for both citizens and companies to use. (Just because the data is published on the website does not necessarily mean that it is open data.) and solving the problems of In addition, the government is promoting open data by creating laws. Examples of private sector utilization of municipal open data include disaster prevention, tourism, and child-rearing.
The Creative Commons License (C C License) is a copyright rule provided by Creative Commons. By using this license, the author can freely distribute the work while retaining the copyright, and the recipient can redistribute or remix it within the scope of the license conditions.
""",,,"""Could you elaborate a bit more on machine-readable?""",,0
C-2021-2_U91,"""Today's content started with an explanation of data collection methods and biases. When investigating something, we would like to investigate based on as accurate data as possible, but we started by talking about how to collect it. Ideal. A typical survey method is a complete survey that examines the entire population and the survey results are absolutely true. It is only conducted when the environment is in place or when the population size is small, such as the grades of students in the class.The method taken there is a sample survey in which a part of the population is selected and investigated. There are two types of sampling methods for sample surveys: significant sampling and random sampling.Significant sampling is the selection of samples based on independent judgment.An example of this is the convenience of selecting samples from survey subjects that are easy to collect. Significant sampling makes it easier to collect data because you can narrow down the sample based on your own judgment, but in many cases the sample does not represent the entire population, and if your own judgment is wrong, you may get data that is not true. I might put it away.
When selecting samples, sample selection bias may occur. To avoid this, we can randomly select a sample directly from the population. Such a method is called a simple random sampling method, and dice and roulette are typical examples. There is also a multistage sampling method that randomly selects a group and randomly samples within the group. A common sample selection bias is, for example, predicting the future from past data, but there is no guarantee that the past and future conditions will be the same. There is also survivorship bias. This occurs in cases where post-enrollment data for unsuccessful students is not available, even when trying to extrapolate post-enrollment performance from entrance exam scores. In addition, minorities may be discriminated against because of a biased sample drawn. Street interviews by the media can be said to be the worst form of sample selection bias because they report only arbitrarily selected opinions as if they were generalizations. In addition to sample selection bias, inductive bias, which depends on the nature of the method used and can lead to different results if different methods are used, is also used as a clue when analyzing data or using it for AI. Annotation bias etc. caused by annotation may occur.
Next, we talked about data that should be properly protected and data that should be actively used. A representative example of the former is personal information, and a representative example of the latter is open data. Personal information refers to information about a living individual that can identify a specific individual or that includes an individual identification code. The Act on the Protection of Personal Information was created to protect this, and the goal is to maintain an appropriate balance between protection and use, rather than simply restricting its use. In principle, personal information cannot be provided to a third party without the consent of the data owner. Exceptions may be made if the information has been submitted to the Information Protection Commission or if the information has been processed anonymously.
Open data refers to open data that can be used for secondary purposes, is machine-readable, and can be used free of charge, among the data held by administrative agencies. Here, ""secondary use"" means ""may be used for commercial purposes"", and ""machine-readable"" means ""numerical data that is not PDF or images"". The significance of open data includes the resolution of various issues through the promotion of public participation and public-private collaboration, the sophistication and acceleration of administration, the improvement of transparency and reliability, and the resolution of various regional issues. The use of open data is encouraged by the Basic Act on the Promotion of Public and Private Sector Data Utilization, which obliges local governments to take necessary measures so that citizens can easily use the public and private sector data they possess. etc., are being used. However, not all data published on websites are open data. PDF is not open data, and the data on the homepage is copyrighted, so it cannot be said to be open data as it is. Therefore, it is necessary to process the PDF to CSV and publish it with a Creative Commons license. A Creative Commons license is a new copyright rule for the Internet age, and is a declaration of intention by the author who publishes the work that ""You can use my work freely as long as you follow these conditions."" By using the CC license, the author can freely distribute the work while retaining the copyright, and the recipient can redistribute or remix within the scope of the license conditions. ""","""I was able to learn that there are various methods of collecting data, and the advantages and disadvantages of each. I was also able to learn more about personal information and open data. I was surprised to learn for the first time that there is.Although the data represents the facts, it is only a numerical value, so I thought that it would not belong to anyone.I will be aware of the copyright when using the data in the future. I wanted to make use of it.""",,,"""The topics this time were relatively familiar to us, such as data collection, personal information, and open data. When we wrote the report, we conducted surveys and looked up numbers on the Internet. I learned about the biases in sample surveys that I learned in this class, and the points to be aware of when using open data. In addition, we are always aware of personal information as we live in the Internet society, but I didn't know the detailed definition of personal information or the cases where the use of personal information is permitted. I'll try to remember that.""",-3
C-2021-2_U95,"""Regarding collection and handling of data""","""When I became a university student, I had many opportunities to create reports based on data that had already been investigated, and I learned about how that data was created.""","""I would like to know if there is a survey that has done a complete survey.""",,"""I thought I'd be careful when handling information.""",-3
C-2021-2_U96,"""Data collection, sample selection bias, protection of personal information, open data, etc.""",,,,"""I've heard terms such as open data before, but I didn't know what they meant. I was able to understand them through this class, so I want to be able to use them myself.""",-3
C-2021-2_U97,,,,,"""This lecture was about data extraction methods and biases, which I am personally interested in, so I was able to attend more actively than usual. I would like to continue learning about this theme in the future.""",-3
C-2021-2_U99,"""I learned about data surveys and personal information. Data collection methods include census and sample survey, but sample survey is mainly used because census is difficult in most cases. Sample surveys are prone to bias because they do not collect all the data, and there are several data extraction methods, such as double sampling, to obtain the most accurate data possible. The handling of personal information is stipulated by the Personal Information Protection Law, as it includes personal information that requires attention.Public data, which is difficult to identify individuals among personal information, is provided as open data and can be used in various situations. The information is licensed by a non-profit organization called Creative Commons.""","""I had only heard the name of the sample survey, but I didn't really understand what it meant. Through this class, I learned about the methods and types of sample surveys, as well as their advantages and disadvantages. I've seen the name of the organization many times before, but I didn't know what kind of organization it was either, so this class gave me a better understanding of their activities.""",,,"""Since I entered university, I have had more opportunities to collect and present data on my own and write reports. I thought it was important to learn about personal information because there is a possibility of writing",-3
C-2022-1_U10,,"""We live in a group (a small world) in our daily lives, so when we do our own analysis, we found that a lot of sample selection biases occur. There is this, etc.) I found that there are cases where sample selection bias cannot be completely eliminated, so I found that in such cases, it is necessary to know the premise.",,,,-3
C-2022-1_U11,,,,,"""Regarding the electronic textbooks introduced today, where you can see buttons that you do not understand, I am not very good at taking classes without being able to see the teacher's expression. I would like you to continue using this method because I feel that I am taking lessons in real time and it is easier to understand than before.""",-3
C-2022-1_U12,"""Surveys include complete surveys, sample surveys, and significant sampling methods. Personal information is protected by the Personal Information Protection Law.""",,,,,-3
C-2022-1_U13,"""There are two types of data collection: a complete survey and a sample survey. Since a complete survey is difficult in practice, a sample survey is more often used. By taking out one copy and surveying, it becomes easier, but sample selection bias is reduced. Occur.
Personal information is information about a living individual, and personal information requiring special care cannot be analyzed without the consent of the person. Anonymously processed information is processed in such a way that individuals cannot be identified.
Open data is public data held by governments. Merely disclosing information on a website does not constitute open data. To be called open data, it must be published under a Creative Commons license. ""","""It is important to investigate data as accurately as possible.
In order to eliminate bias, which is a weak point of sample surveys, it is important to select data at random, or to select a group first and then randomly sample from it.
Open data must be secondary usable, machine-readable, and freely available. For this reason, the data published on the homepage cannot be used for secondary purposes, and PDF data cannot be said to be open data because it is difficult to analyze the data. ""","""I didn't know if secondary use was possible.""","""What criteria do you use to judge whether secondary use of data is possible?""","""After taking today's class, I once again felt that data analysis is really important in various fields, and that it is connected in various fields. Evidence-based data such as open data is officially When it was announced, I learned that research would proceed based on the data, and policies would be decided, leading to sophistication and transparency. In addition to the accuracy of data, I think it is necessary to protect personal information and protect copyrights thoroughly.""",-3
C-2022-1_U14,"""A complete survey is the most ideal way to collect data. At this time, all survey targets are called a population. The demerit is that if there are too many, it will require more effort, and it is impossible to do so.Sampling survey is a survey that selects a part of the population.The method of sampling is left to the sole discretion of the survey planner. There are two methods: significant sampling and random sampling.The significant sampling method makes it easier to collect data, but can cause bias in sample selection.
Annotation is the explanation given by humans when using AI.
Personal information is protected by law, but there are some exceptions. Personal information that leads to discriminatory prejudice is treated as personal information requiring special care. Anonymously processed information is personal information that has been processed so that individuals cannot be identified. Open data is public data that can be used for secondary use and is free of charge. Just because it's on the homepage doesn't mean it's open data. The Creative Commons license is the name of a project provided by a non-profit organization, and a mark can be used to indicate how much data can be made public. ""","""I realized that data cannot be used without permission just because it is on the website. That is why I once again realized that it is important to include sources of citations. How to extract data when obtaining it. I found out that depending on the situation, bias will come out and live.There are times when the extraction is unconsciously biased, so I thought it would be quite difficult to collect data with less bias.""",,,"""I'm going to make use of buttons and markers that I don't understand.
When I have the opportunity to collect data, I will think carefully about how to prevent bias. """,-3
C-2022-1_U15,"""There are two types of data collection for surveys: complete surveys and sample surveys. The advantage of complete surveys is that the data obtained are factual because the entire population can be surveyed. A sample survey is a survey of a part of the population, and can be divided into two types according to the sample extraction method: the significant sampling method and the random sampling method. In the significance sampling method, data collection is easy because the survey planner selects samples based on his or her own judgment, but it also has the disadvantage that the survey results do not represent the entire population. A simple random sampling method, such as randomly selecting data from a population, is a method of collecting data that avoids sample selection bias, which is a bias that occurs in analysis. There are inductive bias, which is a bias that depends on the nature of the method, and annotation bias caused by annotation (explanation of data).Open data is public data held by administrative agencies that can be used secondarily and is suitable for machine reading. One thing to note about open data is that what is published on the website is not necessarily open data, and it is necessary to check the Creative Commons license, which expresses the copyright rules. ""","""I realized how difficult the ideal of data collection is and how unreliable it actually is.""",,,"""I thought I should double-check by myself using other media, etc., without accepting the malicious data such as TV interview reports that I see around me everyday.""",-3
C-2022-1_U17,"""If you want to investigate something using statistical information, you want to conduct a survey based on the most accurate data possible. A complete survey to survey all subjects is ideal, but that is not possible, so a sample survey is used. It is necessary to be careful because there may be bias in the sample survey data.Open data is public data that can be used for secondary purposes, is machine-readable, and can be used free of charge. Also good.""","""Even if it is published on the homepage, it is not open data. There is a Creative Commons license mark, and you must understand it and use the usage that suits each. To draw a completely random sample, a random number table is used. There is a privacy law and the analysis of what is defined as personal information must be done with the person's consent.""","""How to avoid annotation bias""",,,-3
C-2022-1_U19,,,,,"""When I found something I didn't understand, I didn't do the basics of researching it myself. I want to study with an active attitude from now on.""",-3
C-2022-1_U20,,"""Data includes not only numbers but also many things such as images. If you are not careful about how the data was collected, you will be deceived by arbitrary information. Personal information is Personal information that is protected by law but processed in such a way that individuals cannot be identified is called anonymously processed information, and can be provided to a third party if it is clearly stated and announced, etc. In addition, data called open data Some of them can also be used for personal use. When using them, it is necessary to use methods based on copyright.""","""In today's class, I didn't really understand the types of detailed research. I want to learn more because I think I can use it when making products that more people use.""",,"""I didn't read the terms of use very carefully, but in this class, I learned that there are various types of personal information, so from now on, I will make sure to check what is going on with my information. I wanted to input data with .""",-3
C-2022-1_U21,,"""I thought that street interviews were indeed a malicious sample bias. I thought that the data of the street interview corners that I often see on TV should not be taken at face value. I learned that open data is also being used in the private sector. I used it to create a map of evacuation centers and to introduce tourist spots, and I thought it would help solve various problems and revitalize the local economy.""",,,,-2
C-2022-1_U22,"""The most ideal form of data collection is a complete survey, but this is only possible in very limited situations. At this time, a sample survey is conducted, but this may be done at the discretion of the surveyor. Many are prone to bias.""","""In order to collect data without bias, there are methods such as direct random selection from the population, random group selection and random sampling within the group. Personal information ... about living individuals. Information that can identify an individual, such as (1) name and date of birth, and (2) information that includes an individual identification code.Personal information cannot be provided without the consent of the individual.There are exceptions that can be provided.",,,"""In the news and other street interviews, it seems as if the voices of the general public are like this, but they are all opinions that TV stations want, and I feel that they are quite biased. It's easy to get. I want to be able to judge whether the information is provided from an impartial standpoint.""",-3
C-2022-1_U23,,"""There are various types of data, personal information is handled with care, and open data is available to the public.""","""I had a hard time understanding inductive bias.""",,,-3
C-2022-1_U24,,,,,"""I was a little surprised by the new functions of the electronic textbook. At the beginning, the display work seemed a little cumbersome, but once I opened it, there were no particular problems, so I don't have any particular requests for changes. I think I was able to understand most of the lecture content except for the appendix, so I would like to read the appendix thoroughly as well as review it.""",-3
C-2022-1_U25,"""There are 100% survey and sample survey in the data collection method. 100% survey investigates all the subjects to be surveyed. Sample survey extracts a part of the population and surveys.
The significance survey method is to extract a sample based on your own judgment. Significance research methods include expedient research. Convenience survey is to extract samples from survey subjects that are easy to collect. Significant research methods introduce bias. There are sample selection bias, recursion bias, and annotation bias.
""",,,,"""I thought sample surveys were difficult because even if the sample was chosen at random, it could still be biased.""",-3
C-2022-1_U26,"""The ideal of data collection is a complete survey of all survey targets. If the entire population can be surveyed, true data can be obtained, but in reality a complete survey is impossible.
A sample survey, in which a part of the population is selected and surveyed, is easy to collect data, but the data often does not represent the data of the population, and the results may differ from the truth.
Sample selection bias is the bias that occurs in data when collecting data. There are simple random sampling methods in which data are randomly selected from the population to avoid sample selection bias, and multistage sampling methods in which individuals are randomly selected from groups.
Personal information refers to the information that can identify a specific individual, and the data of individual characteristics such as DNA, facial features, and fingerprints. In principle, analysis is not possible without the consent of the individual.
Special care-required personal information is specified by government ordinance that may cause unfair discrimination against the person due to his or her race, religion, criminal record, crime victim history, and such information.
Personal information that has been processed so that the individual cannot be identified and whose original personal information cannot be restored is called anonymously processed information and can be provided to a third party. ""","""I can imagine that there will be bias in the data collection scene, but based on the specific survey method, I understood the merits and demerits of each.""","""I didn't understand the specifics of the anonymously processed information.""","""I don't know exactly what open data is.""","""With the spread of the Internet, we have been taught from elementary school to carefully scrutinize the information amidst the spread of various data, but it is becoming more and more difficult to scrutinize information that deceives people, tricks people into believing, and the methods of using data are clever. I think that I will be using a lot of data and collecting data myself in research and persuading others, so I would like to make the most of today's class.
I think it's good to be able to share things that other people don't understand about textbooks, but it works normally outside class hours, but during class, the pages are blank and you can't see them, or you're kicked out of the page without permission and start again from the beginning. It happened several times. """,-3
C-2022-1_U27,"""In data collection, a ``complete population survey'' that surveys the entire population is highly accurate, but a ``sample survey'' that surveys a part of the population is more realistic. The method of selecting a sample when conducting a sample survey is called sampling method. There is a law. The data extracted by the significance sampling method may be biased, which is called ""sample selection bias"".
A law that aims to protect personal information that can identify an individual or that contains a personal identification code is called the ""Personal Information Protection Law,"" and personal information data cannot be analyzed.
Open data refers to public data held by government agencies that can be used for secondary purposes, is suitable for machine reading, and can be used free of charge. say what is publicly available. ""","""I was able to understand the characteristics of a complete survey and a sample survey, as well as the bias that occurs when conducting a sample survey. I also learned the definitions of personal information and open data.""","""It was difficult to understand the types of bias.""",,"""The new e-textbook was easier to use. I also understood how to use it.""",-3
C-2022-1_U28,,"""Advantages and Disadvantages of Significant Extraction Methods""",,,,-3
C-2022-1_U29,,"""Types of survey methods and notes on significant extraction methods. Definition and significance of open data, and examples of its use.""","""Nothing in particular.""","""Not currently.""",,-3
C-2022-1_U3,"""When collecting information for a survey, it is practically impossible to conduct a complete survey, so a sample survey is carried out. At this time, it is possible to collect information only from survey subjects that are easy to collect, such as convenient extraction and other significant extraction. Therefore, if the collected data is biased, sample selection bias will occur.In addition, there are inductive biases caused by differences in data analysis methods, and AI analyzes based on human explanations of data. There are annotation biases that occur when doing
Personal information is protected by the Personal Information Protection Law and cannot be provided to a third party without the consent of the individual with some exceptions. Special care is required when handling personal information that requires special care. On the other hand, public data that can be used for secondary purposes, is machine-readable, and can be used free of charge is called open data. ""","""I learned about biases that I should be aware of when collecting and analyzing data in sample surveys. Also, I learned about the rules for handling personal information, the definition and purpose of open data, and the Creative Commons License. I was able to learn something new about. I learned that even information posted on a website that cannot be used for secondary purposes due to copyright or that is not machine-readable is not open data.""","""I didn't know what kind of analysis to do to prevent inductive bias.
I wasn't sure what exactly public data was. """,,"""Creative Commons licenses are a revolutionary way to promote open data while protecting the rights of authors. From now on, when you want to use information for something, CC I will try to look for the license mark and use it according to the rules.""",-3
C-2022-1_U30,"""In data collection, the ideal situation in which the most accurate data can be obtained is a complete survey. The data obtained here are true, but this is practically impossible to do. Then there is the sample survey. It is easy to collect data by extracting a part for convenience.But bias is generated.Bias is bias.When collecting data, it is required to reduce bias as much as possible. Analysis of personal information data is protected by the Personal Information Protection Act.Analysis is possible in the case of anonymization or special cases.Open data is public data held by government agencies that is easy for citizens and companies to use. Yes, we can help in many ways by promoting open data.""","""I understand the relationship between data collection and bias. There are many methods of sampling, such as sampling at random, sampling at regular intervals, and sampling as naturally and unbiased as possible. The Personal Information Protection Law protects information related to individuals, and I understood the boundaries of the protection law, such as what is personal information, what is not allowed, and what is OK.""","""I don't know much about Creative Commons, so let me review.
""",,,-3
C-2022-1_U31,,"""Comprehensive survey... A method of investigating all subjects to be surveyed, but it is too labor intensive and unrealistic.
Sampling survey・・・Examining a part of the population to be surveyed.
Dominant sampling method: The survey planners select samples based on their own judgment (representative examples) Convenience sampling: Selecting samples from subjects that are easy to collect
Sample selection bias・・・A bias in conducting a sample survey
Random selection is important to eliminate bias
Personal information is information that can identify a specific individual, such as name and date of birth, or information that includes an individual identification code.
Definition of open data: Public data that can be used for secondary purposes, is machine-readable, and can be used free of charge.
Open data is published under a Creative Commons license
""","""I wasn't good at anything that wasn't open data.
""",,"""I felt that it was difficult to judge copyrights and personal information, and I didn't know that Creative Commons licenses have strict regulations.""",-3
C-2022-1_U32,,"""Now I know what biases are in sample surveys""",,,"""I didn't know anything about open data, so I'm glad I found out what it is. There are many things I don't understand about government policies, so I think it would be great if we could create a world in which detailed information is published and all citizens know the correct information. I got it.""",-3
C-2022-1_U33,"""・Data collection for research
・Specific method of investigation
・Personal information and open data",,,,,-3
C-2022-1_U35,"""Surveys and data collection. Census surveys, sample surveys and significance sampling methods. Sample selection bias, induction bias, attenuating bias.
Open Data, Creative Commons License. ""","""A complete survey is the most ideal survey method because it collects data from all populations, but it has the disadvantage of taking a long time if the number of population is large. Therefore, when the population is large, a sample survey is conducted A sample survey is a survey method that selects a part of the population and collects data on that group.This method can bias the data.""","""I had a hard time understanding inductive bias.""",,,-3
C-2022-1_U38,"""There are various methods of collecting data, one of which is a census. In a census, the entire population must be surveyed, which is quite difficult. So we use a sample survey. Sample survey. However, it is important to ensure that the sample is unbiased. You have to try to get closer. On the contrary, there is a method in which the researcher deliberately selects from the population. That is the significance sampling method.""",,,,"""I want to be able to fully understand the meaning and difference of terms.""",-3
C-2022-1_U39,"""Accuracy is key when collecting statistical data!
The ideal is a complete survey (including all survey targets). This is rarely done when the population size is small or when the environment is in place to investigate the entire population. It has the advantage that the results obtained in the survey are true. The disadvantage is that it requires a lot of effort.
If a complete survey is impossible, select a part of the population and investigate. = sample survey. There are two types of sampling methods: significant sampling and random sampling.
In the significance sampling method, the planner selects a sample based on his/her own judgment, such as a certain rule or fixed concept. (Example: convenience extraction) The advantage is that data collection is easy. The disadvantage is that the survey results are often not representative of the population as a whole because the survey is conducted on its own. People say it's not my personality...

Sample selection bias: The data at hand do not represent everything. You get to the distorted truth.
Data can be collected without sample selection bias by randomly selecting data from the population (simple random sampling) or randomly selecting groups (multiple sampling). There are many possibilities for data bias, such as predicting the future from past data or estimating grades after admission based on admission scores.
There are also biases that appear in data analysis (inductive bias = bias dependent on the nature of the method used)

Personal Information Protection Law: Law to protect personal information. Let's make good use of personal information! Personal information is information that can identify an individual. Anonymously processed information is personal information that has been processed so that an individual cannot be identified.
Open data: Public data that can be used for secondary use, is machine-readable, and can be used free of charge. (Just publishing on HP is not open data)
""",,,,,-3
C-2022-1_U4,"""When a complete survey is difficult, a sample survey is conducted to survey a part of the population.There are two types of sample extraction, the significant sampling method, which is selected by the planner at his/her own discretion, and the random sampling method. Sampling methods for collecting data without sample selection bias include the simple random sampling method, which randomly selects data directly from the population, and the multistage sampling method, which randomly selects groups. We are pushing forward.""","""I learned how to extract data, balance between personal information and data collection, how to use open data, etc.""",,,"""It was interesting to learn about the movements of the surrounding environment (individuals, governments, companies) that handle data.""",-3
C-2022-1_U40,,,,,"""I learned that some personal information can be used with consent and some can be used without consent.""",-3
C-2022-1_U41,,"""Types of bias, privacy laws, types of research""",,,"""I did well on the quiz today, so I want to do the same in the next lecture.""",-3
C-2022-1_U42,"""・Research and data collection
·Personal Information Protection Law
・Open Data""","""・The ideal survey method is a complete survey that surveys all people. A complete survey is possible if the population is small, but basically it is impossible to survey all people. If it is a sample survey, it is possible to conduct a relatively accurate survey.A sample survey is a survey of a subset of people from the population.There are also other significant sampling methods.The planner of the survey is unique. It is a method of selecting a sample and investigating by judgment, for example, there is convenient sampling that extracts a sample from survey subjects that are easy to collect.The advantage of the significant sampling method is that data collection is easy, but the disadvantage is independent judgment. Since the sample is extracted by , there is a possibility that wrong results may come out due to bias etc. In addition, this bias is called sample selection bias, and in order to prevent it, it is important to select randomly from the population be.
・The Personal Information Protection Law is a law that protects the rights and interests of individuals on the basis that the use of personal information leads to the improvement of industry. Personal information here means information that can identify an individual, such as name, address, personal identification code such as DNA or fingerprint.
・Open data is public data that is easy for citizens and companies to use. It must be copyrightable for secondary use, machine-readable, and available free of charge. For this reason, many websites, such as websites, cannot be used for secondary purposes due to copyright, and are often PDF files that are not suitable for machine reading, so they are not necessarily open data. By the way, CSV is machine-readable. """,,"""When I tried to open the textbook before class, it failed due to an error. What should I do?""","""When I was in high school, I once took a survey of all the students as part of a class, but it was very difficult to organize the data. Now that I think about it, I should have done a sample survey or significant sampling instead of a complete survey. If I have to conduct a survey in the future, I would like to be careful to select samples at random to avoid sample selection bias.""",-3
