userid,1,2,3,4,5,target
C-2021-2_U44,,"""From the idea of ​​rectangles, I could understand why Euclid's method of division is such a calculation method.""","""I'm not sure how finding the worst-case complexity is useful.""",,"""I was surprised to find that even if I used a computer to calculate it, it would take an enormous amount of time when the number of inputs was extremely large. I understood the importance of algorithms.""",-1
C-2021-2_U46,"""Bubble sort: Sort by comparison of size one by one
Selection Sort: Find the largest element and sort it in order.""","""I learned how to programmatically sort""",,,"""It was interesting to learn a sorting method that can handle any number sequence in a program that is difficult to adapt to.""",-3
C-2021-2_U47,"""Algorithms come in many varieties.
Decrease the number of computational steps to shorten the execution time of the algorithm. ""","""The Eugrid Algorithm and factorization, which we have touched on so far, are also algorithms.""","""It was difficult to get an image of Heapsort at first, but I feel like I've gradually come to understand it.""",,"""My previous knowledge was combined with a new and different perspective, and a new way of thinking was born.""",-3
C-2021-2_U48,"""Using Euclid's Algorithm to find the greatest common divisor is more efficient and quicker to find than brute force. Bubble sorting compares the numbers in a series of numbers next to each other. By sorting the numbers in ascending order, selection sort finds the largest element and replaces the last number with it to sort the numbers.Bubble sort and selection sort are slightly different.The computational complexity of the algorithm is Determined by the length of the input. Since I want to know the worst case computational complexity, I don't care about relatively short inputs.The computational complexity of the algorithm is considered in order notation.You can also sort with a binary tree.""","""I found that using Euclid's Algorithm can find the greatest common divisor very efficiently and quickly. Using bubble sort and selection sort, I found that numbers in a sequence can be arranged in ascending order. It turns out that you can also use rooted trees to sort them.""",,,,-3
C-2021-2_U5,"""There are many algorithms that can solve a problem, but the time required for them varies greatly. A good algorithm is one that can handle even the scale of the problem you want to solve grows.""","""I was able to understand the mechanism of bubble sort and selection sort.""","""I don't really understand the mathematical reason why we can ignore the coefficients and terms of T(n) in the complexity order part. Is it related to the limit?""",,"""The name alone sounds difficult, but I'm glad I was able to understand the mechanism of bubble sort/selection sort and the basic concept of order notation.""",-3
C-2021-2_U50,,,"""fine.""",,,-3
C-2021-2_U51,"""Learn about bubble sort""","""I understood how bubble sort works""","""I didn't quite understand the content of selection sort""",,"""There was something I didn't understand well, so I want to review it properly.
""",-2
C-2021-2_U53,"""I learned a lot this time, bubble sort, selection sort, heap sort, order notation, time complexity, etc.""","""I didn't really understand the order of bubble sort and selection sort, but after looking it up myself, I was finally able to understand it.""","""Nothing in particular.""",,"""Today's class was very difficult because I used my head all the time, but I managed to keep up.
I was satisfied with the PDF version of the assignment given this time and forgot to submit it, so if it is possible to submit it later, I would like to submit it. """,-3
C-2021-2_U54,"""In the greatest common divisor problem, use the modulus (mod). In the sorting problem, arrange in ascending order. The number of element comparisons is always n(n-1)/2, and the number of exchanges is at most n(n-1). /2. If you use a binary tree, the number of times depends on how it is arranged.""",,,,"""I made a mistake in the quiz for the first time today and it was very frustrating, so next time I will review it thoroughly before I face it. Expressing Eugrid's mutual division method with origami was easy to understand.""",-1
C-2021-2_U55,"""One of the algorithms is the Euclidean mutual division method. Sorting is sorting, sorting from small to large values ​​in ascending order, and from large to small values ​​in descending order. Bubble sort compares the size of adjacent elements. Selection sorting finds the largest element and swaps the last element with it. The time complexity considers the most expensive upper bound.""","""I was able to learn more about algorithms such as Euclidean mutual division, bubble sort, and selection sort.""","""I was able to understand it in class.""",,"""At first glance, it seems like you're dealing with something that seems difficult, but when you think about it, you'll understand what I mean.""",-1
C-2021-2_U56,"""The number of calculation steps is the number of basic operations performed before the algorithm finishes. The fewer the number of calculation steps, the shorter the execution time of the algorithm. In the greatest common divisor problem, mod is considered to be the basic operation. The greatest common denominator It can be speeded up by replacing the number problem with the problem of filling rectangles with as large squares as possible. Such an algorithm is called Euclidean division method. When n=min(x,y), the number of calculation steps of Euclid's algorithm is at most log₂n. Using Euclidean division, gcd(x,y) can be obtained very quickly. Bubble sort is to sort by comparing the size of adjacent elements. In the computational complexity of bubble sort, when the length of the sequence to be sorted is n and the time complexity is estimated by the number of element comparisons and the number of exchanges, the number of element comparisons is always n(n-1)/2 times, and the element is exchanged at most n(n-1)/2 times. Selection sort finds the largest element and replaces it with the last element. In terms of computational complexity of selection sort, like bubble sort, the number of element comparisons is always n(n-1)/2 times, and the maximum number of updates is n(n-1)/2 times. , the number of element exchanges is at most n-1. The worst-case complexity is the complexity for length n fields, the most time-consuming input. Consider the upper bound of the function when the input is large. We say that T(n) is of the order of f(n) if there exists a certain positive constant c,n₀ and T(n)<=cf(n) for any n>n₀. Then write T(n)=O(f(n)). A disadvantage of naive sorting using binary trees is that the computation time varies depending on how the input sequence is arranged. A binary tree with n nodes and height h is called a heap if it satisfies the following two conditions. 1, Exactly 2^d nodes of depth d (0<=d<=h-1) exist, and nodes of depth h exist in order from the left. 2, The value of the node is also less than or equal to the value stored in its parent. When the input sequence size is n, the number of heapsort comparisons does not exceed 3nlog₂n. ""","""I learned how to estimate the time complexity by Euclidean algorithm, bubble sort, and heap sort.""","""I'm not used to calculating yet, so when it comes to actual calculations, I can't solve without looking at the materials. Also, there was too much knowledge and there were parts that I couldn't handle.""","""Nothing in particular""",,-2
C-2021-2_U57,"""Smart algorithms have a common method, one of which is Euclid's Algorithm, which tries to find the optimal solution by making full use of division. In addition, there are algorithms called bubble sort and heap sort for sorting problems. learned it.Bubble sort sorts by comparing the size of adjacent elements, and heap sort constructs a binary tree.""","""By looking into clever algorithms, I was able to intuitively understand that formulas that are used to some extent are classified. Among them, using mods is widely used and easy to understand. It turned out to be a (easy to use) method.""","""It was difficult to understand the validity of Euclid's method of division, but I was able to understand it somewhat by using concrete numbers and trying to understand it mathematically.""",,"""I felt that the mathematics I learned in high school has become closer. However, the theorems and definitions have become difficult, so I want to prepare and review properly so that I won't be left behind in class.""",-2
C-2021-2_U58,"""When you want to find the greatest common divisor, it takes a huge amount of time to keep calculating until you find a number where both remainders are 0.
Therefore, the greatest common divisor of a large number can be obtained overwhelmingly quickly by using the Euclidean division method.
Also, rearranging some numbers according to a certain order is called sorting.
There are bubble sorting, which continuously compares the size of adjacent numbers and rearranges them, and selection sorting, which extracts one number and compares it with other numbers. ""","""I was able to grasp the image of Euclid's algorithm of division.
I found the definition of sort. ""","""The instructions regarding the order were confusing.""",,"""It's difficult for grammar.
""",-1
C-2021-2_U59,,"""I was able to understand the concept of using mods to some extent.""","""I didn't understand the amount of computation in bubble sort.""","""Nothing in particular.""",,-2
C-2021-2_U6,"""When calculating the greatest common divisor, the number of calculation steps increases, so it is necessary to think of a clever algorithm. In the case of the greatest common divisor, think of dividing rectangles into squares. This is similar to Euclid's division method. It can be used for fast calculations.
Algorithms include sorting that aligns numbers, and there are various types of sorting. Bubble sort compares the size of adjacent numbers and sorts them. ""","""It turns out that using the Euclid's algorithm is the fastest way to calculate.
There is something called sorting, and it turns out that there are various methods within it. ""","""I didn't quite understand why I thought of dividing rectangles into squares, and how that could lead to Euclid's algorithm of division.""",,"""There were some parts that I couldn't understand because I didn't prepare well. Also, there were some parts that I couldn't concentrate on in class this time, so I want to try not to lose my concentration.""",-2
C-2021-2_U60,"""When finding the greatest common divisor gcd(x,y) of two integers x,y, the division principle (for natural numbers x,y, there exists only one integer z,r that satisfies y=zx+r and 0≤r<x). do), rather than using
The number of calculation steps (the number of basic calculations performed until the algorithm ends) is smaller when using Euclidean mutual division (the number of calculation steps for the former and the latter is at most 2n, and at most 2logn, so it holds from n > 0 )
Arranging some elements according to ""a certain order"" is called sorting (ascending order unless otherwise specified).
In particular, arranging by comparing the sizes of adjacent elements is called bubble sorting, and searching for the largest element and arranging by comparing it with the last element is called selection sorting.
When n elements are used, the computational complexity of the former is at most n(n-1), and the computational complexity of the latter is at most (n+1)(n-1).
Also, for the function T(n), when T(n)≦cf(n)(n>n₀) (c,n₀ are positive constants), T(n) is of the order of f(n) Say there is, and write T(n)=O(f(n)).
This shows that the computational complexity of bubble sort and selection sort is on the order of n². ""","""Proof of Euclidean Algorithm, Methods of Bubble Sort and Selection Sort""","""The reason why the complexity of bubble sort and selection sort is on the order of n²""",,"""Because I forgot the existence of BR-Map, I would like to check this site frequently and try to confirm the content of the assignment one by one.""",0
C-2021-2_U61,"""A method of sorting that reduces computation time with an efficient algorithm""","""By devising the calculation method, the time required for it can be dramatically shortened.""",,,"""I thought there are many ways to sort.""",-1
C-2021-2_U64,"""There are many kinds of sorting algorithms, and I learned how to do each one. I learned about the relationship between algorithms and complexity, and about order notation for complexity. I also learned what a binary tree is and how it works. I learned about features and about heapsort.""","""Sorting is one of the most fundamental problems in computer science, and it turns out to be about arranging n items in some order when they are arranged. In addition, we found that sorting algorithms include exchange type, divide-and-conquer type, and selection type. I also learned how to do each sorting algorithm. I was able to understand how to read a binary tree. ""","""I had a hard time understanding heapsort, and I couldn't solve the heapsort problem.""","""Nothing in particular.""","""There are various kinds of sorting algorithms, and I felt that it was difficult because each one has a different method. Also, I couldn't solve the exercises, so I would like to review them again so that I can solve them.""",-2
C-2021-2_U65,"""Sorting = sorting
Ascending = Smallest to Largest
Bubble sort = Sort by comparing the size of adjacent elements
Bubble sort complexity
Comparison rank is always: n(n-1)/2

selection sort = find the largest element and swap it with the last element
Element comparison rank is always n(n-1)/2
The number of element exchanges is always n-1

Time complexity = total time required to perform each procedure on the input
→ Think of it as a function of input length n

〇Worst calculation amount
Computational complexity for the most time-consuming input of length n

〇 Order notation
For a function T(n) ""T(n) is of the order of f(n)"" = there exists some positive constant c,n0 and for any n > n0 T(n) ≤ cf(n ) holds

At this time, write T(n)=O(f(n))


""","""About sorting.""","""Order notation was difficult""",,"""I found it interesting that the sorting that I was doing in programming in the previous term was like this. The order notation is difficult. I want to practice.""",-1
C-2021-2_U66,"""Considering the principle of division in the greatest common divisor problem and Euclid's mutual division method in terms of the number of calculation steps and calculation time. The concept of bubble sort and selection sort. Algorithms and computational complexity.""","""I was able to understand Euclid's method of mutual division, bubble sort, and selection sort.""","""Algorithms and computational complexity (particularly how to express order notation) are incomplete combustion.""",,"""I was able to understand the problem of counterfeit coins that are not heavy or light from the opening page. Also, I was able to easily understand the story of Euclid's algorithm in the first half, but the bubble sort and selection in the second half were easy to understand. I felt that sorting and order notation were a little difficult. I haven't fully understood the order notation yet, so I'll review it.""",-2
C-2021-2_U67,"""The content of this time was a continuation of the last time, and it was an algorithm using the Euclidean mutual division method. The method used there was an exhaustive solution. Also, the number of calculations until the end of the algorithm is called a calculation step, and it is short. The algorithm time is shortened as much as Algorithms include selection sort and bubble sort, which are exchangeable types, and heap sort, which is a means using a binary tree and has two conditions. It was made with.""",,,,,-1
C-2021-2_U68,"""In an algorithm to find the greatest common divisor of two integers, an algorithm using Euclid's algorithm is more suitable than a method of factoring each of the two integers. This is because it is difficult to create an algorithm for sorting numbers by size.There are two ways to arrange binary trees, one for heapsorting and the other for heapsorting, but the function of time required for calculation differs depending on the number of numbers. , it is better to choose the method that is suitable for the number of numbers.""","""We found that the Euclidean algorithm can be used to factorize primes with a simple algorithm.""","""Nothing in particular.""","""Nothing in particular.""","""It was interesting to understand the idea of ​​binary trees for arranging numbers. It is easy for humans to rearrange numbers, but I realized that a strict algorithm must be given to a computer to process it. .""",-3
C-2021-2_U69,,,,,"""In this lecture, there were many things that I didn't fully understand, so I decided to review the lecture materials again and review them.""",-1
C-2021-2_U70,"""The main content of today's lecture is sorting data. Perform the operation of comparing the size of adjacent numbers from left to right, then repeat the operation again from left to right n-1 times, and complete by repeating this n(n-1)/2 times. is to organize the elements so that the tree is in the state of a heap when sorting by a binary tree.""","""What I learned from today's content is that there are various methods for sorting data, not just the methods we have known so far.""","""It took me a while to understand the definition of order notation.""",,"""The main theme of this class was about sorting data, but in a programming class I took in the past, I used the bubble sort method for sorting. Can I write a program using the heap sort method I learned this time?"" Please try it.""",-1
C-2021-2_U71,"""Represents the greatest common divisor.""","""Represents the greatest common divisor.""",,,"""Thank you for your lecture.""",-1
C-2021-2_U72,"""As a means to solve the greatest common divisor problem, there is an exhaustive method. Divide the smaller of the two characters as k and check if the remainders are equal. If the remainders are not equal, replace k with Change to k-1 and divide in the same way.This is continued until the remainder is equal.In addition, this series of flows is called the number of calculation steps.The smaller this is, the shorter the execution time.A maximum of 2k times This algorithm is slow.Try to think about this problem as [filling a rectangle with as large squares as possible].Let x and y be the lengths of the sides of the rectangle.Y is larger.r= As y(mod x), check whether r is 0. If it is not 0, replace y with x and x with r and repeat until r = 0. (Euclidean division method) This correctness x and r are divisible by their greatest common divisors, and y-r is divisible by x, so the greatest common divisor of x and y is greater, where x=gcd(x,y)*a, y=gcd (x,y)+b, y-zx=gcd(x,y)*(b-za)=r, r is divisible by gcd(x,y), so the gcd of x and r is Large.In order for these two to be compatible, it is premised that gcd(x,y)=gcd(x,r).The maximum number of calculation steps for Euclid's algorithm is 2log2n.This algorithm is finish early.
Assuming that there are n items, rearranging according to a certain rule is called sorting. In the case of only sorting, it is arranged in ascending order. Permute the sequence a[a1~an] of length n to a'[ai1~ain]. Bubble sort basically compares and organizes adjacent characters. Start from the left end, go to the right end, return to the left end, and repeat. This is done until sorting is completed. If the length of the sequence to be sorted is n, the number of element comparisons is always n(n-1)/2. The maximum number of element exchanges is n(n-1)/2. Selection sort swaps the largest element with the rightmost element. The computational complexity of this sort is equal to that of the bubble sort in terms of the number of element comparisons and element exchanges, where n is the length of the sequence. Also, the maximum number of updates is n(n-1)/2 times. Let the time complexity function be T(n) for sequence length n. Here, the worst computational complexity is the computational complexity that takes the most time in plots of length n. We say that T(n) is of order f(n) for a function T(n) if there exists some positive integers c,n0 and for any n,n0 cf(n) is T(n) means greater than At this time, it is written as T(n)=O(f(n)). The computational complexity of the algorithm is considered in order notation. ""","""I understand most of it.""","""I don't fully understand the order notation.""",,,-2
C-2021-2_U73,,"""Algorithms for finding ascending order in various ways have been found. Worst-case complexity notation.""","""Algorithms using binary trees""",,"""It was a little complicated, so I'd like to review it and clarify what I don't understand, and try not to miss anything as much as possible.""",-3
C-2021-2_U74,"""About bubble sort, selection sort, and calculation steps.""","""I learned about bubble sort and selection sort.""",,,,-2
C-2021-2_U75,"""The number of basic operations performed until the end of an algorithm is called the number of calculation steps. Methods for finding the greatest common divisor include factorization and Euclidean mutual division. Sorting means rearranging n items in a certain order. It is called, and there are types such as bubble sort and selection sort.The total time required to execute each procedure when inputting is called the time complexity, and the computational complexity varies depending on the input procedure.The most time consuming The computational complexity for the input is called the worst computational complexity.The order notation is used to find the upper limit of the function when the input is large.The computational complexity of the algorithm can be considered in the order notation.""","""I was able to understand sorting types and procedures. I was also able to understand the order notation and what it is used for.
""","""The order notation was a little difficult to understand and explain.""",,"""I was able to understand what sorting was like. The content of the order notation was difficult, so I would like to review it again.""",-2
C-2021-2_U76,"""Sorting is the act of rearranging items in a certain order when multiple items are given. Also, when calculating an algorithm, it is good to consider the upper bound of the function when the input is large.""","""I understood the bubble sort method and the order notation well.""","""I was curious about how bubble sort and selection sort are used differently.""",,"""As the lessons progressed, the contents became deeper and more difficult, so I wanted to do my best to review them.""",0
C-2021-2_U78,"""I learned about bubble sort, selection sort.""","""I learned that there are many types of sorting, their advantages and disadvantages.""","""It was difficult to prove the complexity of bubble sort.""",,"""I learned a lot and had fun.""",-3
C-2021-2_U79,"""I learned about the sorting problem, what the sorting problem is, and how to calculate the value of time complexity when the length of the number sequence to be sorted is n. I also learned about heap sorting.""","""I understood how to evaluate the time complexity of selection sort and bubble sort.""","""Heapsort is not well understood yet.""",,,-1
C-2021-2_U8,"""Consider the problem of finding the greatest common divisor. At this time, the principle of division can be said that there exists only one integer z and r that satisfies y = zy + r and 0 <= r < x for positive integers x and y. The problem of finding the greatest common divisor , there is an exhaustive solution method in which the numbers are reduced one by one, but this method is not efficient because the number of calculation steps increases as the number of integer digits increases. There is something to think about by replacing the common divisor problem with ""the problem of filling rectangles with as large squares as possible"". This is called Euclidean mutual division. By using Euclid's method of mutual division, when the calculation step is n=min(x,y), the calculation will be at most 2log2n and the calculation will end in Shuji.
When several items are given, rearranging them according to a certain order is called sorting. Typical sorting algorithms include exchange type, divide-and-conquer type, and selection type. Bubble sort, which is classified as an exchange type, is a method of sorting while comparing the size of adjacent elements. In this method, in a sequence of length n, the number of comparisons of elements is always n(n-1)/2 times, and the number of exchanges is at most n(n-1)/2 times. Another sort included in the exchange type is the selection sort. Selection sort finds the largest element and replaces it with the last element. At this time, the number of element comparisons is always n(n-1)/2, the number of updates is at most n(n-1)/2, and the number of exchanges is at most n-1. The complexity is considered as a function of the input length n. Among them, the calculation amount for the input that takes the longest time is called the worst calculation amount. The order notation is used when considering the upper bound of the function when the input is large.
A rooted tree in which each node has at most two children is called a binary tree. There is also a sort using a binary tree, and the completed binary tree uses the multiplication order by reading the node values ​​in the order (left child, self, right child). Disadvantages include that the calculation time varies depending on how the input sequence is arranged, and that in the worst case, if the input size is n, the number of comparisons will be n(n-1)/2. ""","""Bubble sort and selection sort were relatively easy to understand, and I was able to solve the practice problems without any problems. I also understood why the amount of computation for each was so.""","""I had a hard time understanding the order notation. I still can't say that I fully understand it, so I'd like to be able to explain it in my own words by the next class.""","""・I would like to know when bubble sort and selection sort are used.
・Does T(n) used in the order notation mean the worst case complexity?
・Why is n>5 in example 1 of order notation? I thought n≧5 (from 3*5+5=4*5).
""","""The order notation was difficult. I couldn't understand it during class, so I regretted that I had to prepare more thoroughly from the next time.""",-3
C-2021-2_U80,"""There was an explanation about Euclid's Algorithm, bubble sort, selection sort, time complexity, and order notation.""","""I was able to understand what bubble sort and selection sort are, and their time complexity and order. I was also able to deepen my understanding of Euclid's Algorithm.""","""I'm worried if my understanding of the order is really correct.""","""Nothing in particular.""","""I learned a little about sorting in the first semester's lecture, and it was interesting because it introduced a lot of knowledge that I hadn't come across at that time.Also, through algorithms, I was able to come into contact with ways of thinking that I would never have thought of on my own. is also interesting.""",-1
C-2021-2_U81,"""It is an important factor in computing computation time evaluation, and is closely related to the properties of integers.
""","""Algorithms have good ones and bad ones.""",,,"""It's too deep. I realized that computers are inextricably linked to mathematics.""",0
C-2021-2_U85,"""I learned about bubblesort and heapsort.""","""When n items are given, rearranging them according to a certain order is called sorting. Bubble sorting is an exchange type, heap sorting is a selection type. Bubble sorting determines the size of adjacent elements. The idea is to align while comparing.If you repeat this to the end, the largest element will be moved to the end.Selective sorting is the idea of ​​finding the largest element and replacing it with the last element. The time complexity is the sum of the times it takes to perform each step for input a. The worst-case complexity is the complexity for the most time-consuming input. In general, the larger the input, the more time it takes.""","""Overall it was difficult. I'll do my best to calculate.""",,"""It was difficult, but I did my best and followed the class.""",-3
C-2021-2_U86,"""You can get the complexity by looking at it as a function of the input length n.""","""I understand how bubble sort, selection sort, and heap sort work.""","""I didn't understand the order notation very well""",,"""Since there are more difficult parts to understand, I decided to prepare and review properly.""",-2
C-2021-2_U88,"""This time, I learned about bubble sort and selection sort, how to calculate their computational complexity, and order notation.""","""I understood the unit called the amount of computation that can be used to measure the time required for computation on a computer. The calculation method was not a special function, but a general expression for the sum of a sequence. I found something like that.""","""I know what order notation is, but I still don't know what the benefits of using it are.""",,"""I want to improve because my review has become slower than ever.""",-3
C-2021-2_U89,"""Exhaustive release requires a large number of calculation steps and a huge amount of calculation time. Therefore, it is important to find a smart algorithm. An algorithm that compares the size of adjacent elements and arranges them is called bubble sort. , the number of element comparisons is always n(n-1)/2.Selection sort is a sort that brings the largest element to the end, and the number of comparisons is the same as bubble sort.The order notation is , used to consider the upper bound of the function when the input is large.""","""When calculating large numbers of digits, we found that even a slight difference in algorithm can make a big difference in calculation time.""","""I didn't understand the part of the graphical proof of Euclid's algorithm.""",,"""I was impressed by the method of converting the problem of the greatest common divisor into the problem of laying squares on rectangles. At this stage, intelligent algorithms can only be thought by humans, so when programming, etc. I felt that I had to have a flexible mindset.""",-2
C-2021-2_U9,,,,"""Nothing in particular.""","""The order notation was a little difficult to understand, so I thought I'd review it regularly. I was also surprised to find that there were a wider variety of algorithms for the same sorting problem than I had expected.""",0
C-2021-2_U91,"""Consider the greatest common divisor of x and y. First, consider the exhaustive solution. Let k be min(x,y), r₁ be xmodx, r₂ be ymodx. If r₁ = 0 and r₂ = 0 prints ged(x,y)=k.
The number of calculation steps refers to the basic operations performed until the algorithm ends, and the fewer the calculation steps, the shorter the execution time of the algorithm. The remainder is the basic operation in the greatest common divisor problem. Replacing the greatest common divisor with ``the problem of filling a rectangle with as large squares as possible'', ``For positive integers x and y, when y=zx+r and 0<r<x, gcd(x,y)= gcd(r,x)”. ""","""Calculation of Greatest Common Divisor""",,,,-3
C-2021-2_U92,"""I learned algorithms through Euclidean division method, along with sorting methods such as bubble sort, selection sort, and heap sort, as well as complexity estimation by order notation.""","""We found that bubble sort, selection sort and heap sort have different time complexity.""",,"""I would like to know what methods are available to obtain n0,c.""",,-3
C-2021-2_U93,"""In the problem of finding the greatest common divisor, we compared how the number of calculation steps when considering the remainder as a basic operation differs depending on the solution method.In addition, we also studied Euclid's mutual division method that we learned in high school mathematics. I also learned about sorting concepts and techniques.""","""I learned the meaning of Euclid's Algorithm and that its use requires far fewer computational steps than an exhaustive search for the greatest common divisor.""","""I didn't fully understand the concept of order notation.""","""Nothing in particular.""",,-1
C-2021-2_U95,,"""I understand how the two sorting works.""","""I didn't really understand the calculation time that was my homework.""",,"""I didn't fully understand the calculation time.""",-3
C-2021-2_U96,,,,,"""I contacted you by email, but I was late to see it due to communication issues. Communication was unstable not only on Monday but also on Tuesday, so I checked it on Wednesday morning. Later, a contractor will come to inspect the router. became.

It took me longer than usual to understand a lot of unfamiliar words, but I'm glad I was able to figure it out after thinking about it. """,-3
C-2021-2_U97,"""・About Euclidean Algorithm ・About Bubble Sort ・About Heap Sort""",,"""About orders""",,"""In the past, I had the opportunity to discuss bubble sorting in another lecture, but I think my understanding has deepened significantly since that time. Also, since heap sorting was newly introduced this time, I was able to review it and deepen my understanding. want to go.""",-3
C-2021-2_U99,"""Algorithm mechanism using Euclid's method of division, algorithm mechanism called bubble sort that compares two adjacent elements, algorithm mechanism called selection sort that replaces the largest element and the last element, and heap sort using binary trees. I understand how the algorithm works.""","""By using this algorithm, it became possible to efficiently solve problems such as the greatest common divisor problem (the problem of filling rectangles with as large squares as possible) and rearranging cards with numbers on them. Performance evaluation can now be performed using formulas.""","""I didn't quite understand how to use heapsort.""",,"""There are so many algorithms out there that it's almost confusing me.""",-3
C-2022-1_U10,,,,,"""This time, it was easy to understand and solve the practice problems such as using high school mathematics and sorting.It was very easy to understand because each method such as binary tree and bubble sort was demonstrated one by one on the slide.
In the demonstration, it seems that the calculation time does not change much, but I realized that it is important to actually sort long inputs after calculating which method to use. """,-3
C-2022-1_U11,,,,,"""Euglitt's method of mutual division was known as a mathematical calculation method in high school, but it is said that it is used as an algorithm that can reduce the number of calculation steps in the field of information science by thinking of it as laying squares on a rectangle. It was interesting to see that the Eugrid mutual division method was actually used, although I hadn't felt much practicality until now.""",-3
C-2022-1_U12,"""There are various calculation methods depending on the application.""","""I learned the principles of various calculations.""",,,"""It was difficult to calculate.""",-3
C-2022-1_U13,"""Bubble sorting is a method of arranging elements while comparing the size of adjacent elements.
Selection sort is a method of finding the largest element and swapping that value with the last element.
The time complexity is the amount of time it takes to execute each procedure for an input, and the worst-case complexity is the time complexity for the input that takes the longest time.
If the time complexity is T(n), thinking about a function f(n) that is always smaller than c times a certain function f(n) when n0 or more is considered the upper bound of the function. We say that (n) is of the order of f(n). ""","""Sorting using a binary tree changes the calculation time greatly depending on the input number sequence. This is because every time the numbers were originally arranged in ascending order, it was necessary to compare all the elements already attached to the tree. Using the heap allows for more efficient computation.""",,,"""I didn't understand Eugrid's mutual division method properly until the last time, but I was able to understand it through today's class.
Sorting is used in many situations, and when you look at an example like today, it seems like a very simple task, but in reality there are a huge amount of elements that need to be arranged in an instant. So I felt that it was really important to do it in the most efficient way possible. """,-3
C-2022-1_U14,,,"""I don't know how to determine f(n) in order notation.""",,"""I learned that there are many ways to sort. I learned that Eugrid's mutual division method was very useful. The examples were easy to understand and the content was easy to understand. I'm glad I did.""",-3
C-2022-1_U15,"""There are factorization method and Euclid's Algorithm in calculation algorithms, but the former has not established a high-speed algorithm and the number of calculation steps is at most 2n, so the calculation speed is slow for large numbers, but the latter has the number of calculation steps. is at most 2log2(n), so the calculation ends instantly.Also, there are bubble sort and selection sort in sorting problems, in which bubble sort compares the costs of adjacent elements and sorts them, and in selection sort search for the largest element Swap that with the last element: In evaluating the performance of an algorithm, we want to denote the time complexity, which is the sum of the time it takes to execute each procedure for input a, by T(a), and estimate the behavior for long inputs. Considering the upper bound of the case function, it is called the worst case complexity.For a function T(n), ""T(n) is in the order of f(n)"" means that certain positive constants c and n0 exist. , T(n)<=cf(n) for any n>n0, then write T(n)=O(f(n)). In the ascending order of the sort problem, there is a binary tree, which is simple and easy to understand, but in the worst case the number of comparisons is n(n)/2, but if you add two conditions to the binary tree, it becomes a tree called heap. Times are improved. """,,,,,-3
C-2022-1_U17,"""Introduction and description of various kinds of sorting. Estimate behavior for long inputs.""","""Sorting means rearranging n items according to a certain order. There are various ways of rearranging. I understand binary trees.""",,,,-3
C-2022-1_U19,,"""When the number of input integers is large, we found that heap sort has a smaller number of worst-case comparisons than binary tree sort, and can be processed faster.""","""Since heap sort considers two conditions for sorting, I thought that the processing speed would drop slightly.""",,"""There were many times when I couldn't catch up with understanding just by listening to the completed formulas and results, so I wanted to deepen my understanding by actually working with my hands.""",-3
C-2022-1_U20,,"""Bubble sort requires a huge number of operations depending on the sequence of numbers to be sorted, so it is important to change the method depending on the situation.""",,,"""In today's class, we learned how to sort. I want to actually know the difference between the maximum time and the minimum time by myself, and I also want to remember the formula.""",-3
C-2022-1_U21,"""Unlike factorization, Euclidean division can be computed very quickly. Sorting is one of the most basic computational methods in computer science. It is the ordering of elements in order. Basically. A good idea is to sort by comparing sizes, find the largest element and sort it with the last element, etc. The computational complexity of the algorithm is considered in order notation.""","""I thought the calculation of Euclid's Algorithm would be a little complicated and difficult if it was expressed only by mathematical formulas, but I'm glad I was able to understand it after listening to the explanation. The calculation method using binary trees seems easy. However, it has a drawback, and I found that the calculation time varies depending on the input element column.""",,,,-2
C-2022-1_U22,"""nSorting is to arrange these items according to a certain order. From now on, when we say sorting, we mean basic ascending order. To compare two items next to each other from the left is called bubble sort.""","""I understand bubble sort. I understand selection sort.""","""I don't understand heapsort""",,"""Heap sort I didn't understand heap sort, so I'll review it""",-3
C-2022-1_U23,"""I learned about computation time evaluation and algorithms such as bubble sort, selection sort, and heap sort.""","""Even if the purpose is the same, such as 'find the greatest common divisor', we found that the calculation time varies greatly depending on the algorithm, such as using the Euclidean division method. ""","""I didn't understand the order notation very well.""",,"""I made a mistake in the binary tree problem in the quiz, so I need to review it
""",-3
C-2022-1_U24,,,"""I don't have much, but this time I was particularly keenly aware of my lack of preparation, so I'd like to do something better so that I can have a little more time.""",,,-3
