userid,1,2,3,4,5,target
C-2021-2_U42,"""Everything done on a computer is computation, and to control computation you must understand what computation is. The science of understanding computation is computer science. Computer science must give a procedure for calculating the function, and that procedure is called an algorithm.""","""There are two computational approaches, a physical approach and a CS approach. Methods of the physical approach include mathematical formulas, which formulate phenomena based on observations. Algorithms are used in the CS approach. , which formalizes every problem as a function.""",,,"""It was very interesting to learn more about the processing that goes on inside the computer. I've used the word 'computation' a lot in my life, but when I look back at the fundamentals of what it actually is, I made new discoveries and learned a lot. """,-1
C-2021-2_U43,"""There are two approaches, a physical approach and a CS approach. Computer science is a field that can be a basic science. Everything performed by computers is computation, and computer science is necessary to manipulate that computation."" A problem is a mathematically rigorously defined function, and a calculation is to find f(x) given a problem instance x.A procedure that expresses how to calculate a function. is called an algorithm, and it takes a finite amount of time.A program is an algorithm written in a language that computers can understand.You can use rooted trees to solve problems like the Nisecoin problem.""","""I was able to understand the meaning of the word computer science. I was able to understand the relationship between algorithms and programs.""",,,"""The fakecoin issue was a little more difficult.""",-1
C-2021-2_U44,"""In order for a computer to perform calculations, it is necessary to provide it with a procedure or algorithm that indicates the calculation procedure of a function. Also, an algorithm expressed in a language that a computer can understand is called a program.""","""For the problem of finding fake coins, I found out how to derive an algorithm that can be judged with the minimum number of times.""","""I wondered how and when to use rooted trees.""",,"""I've seen the fake coin discovery problem before, but never thought about it in terms of finding algorithms, so it's good to know something new.""",-1
C-2021-2_U46,"""Basically, you can find anomalies in the shortest time by dividing them into three chunks.
You can visualize how many trials are optimal in the rooted tree.""","""You can find anomalies in the shortest steps""",,,,-3
C-2021-2_U47,"""Everything done in a computer is a calculation. A problem is a mathematically rigorously defined function. The flow of calculation → algorithm → programming.""","""I understand the importance of accurately defining the problem.""","""I've heard explanations about netsuke trees before, and even then I didn't feel comfortable with them, but this time they were also difficult.""",,"""Since I am not good at mathematics, I felt that the content of this time was consciously difficult, or rather, I frowned. I could not understand it the first time, so I will take revenge. """,-3
C-2021-2_U48,"""In computer science, we learn about the importance of the concepts and methods of computer science as basic science, and calculate problems using the method of algorithmization. Computer science is the science that understands what computation is. The problem is that the criteria for importance must be clearly defined.Calculations are calculated as mathematically strictly defined functions.The procedure that indicates the calculation method is called an algorithm, a language that computers can understand. An algorithm written in is called a program. The algorithm must complete the calculation in a finite amount of time.""",,,,"""I was impressed that computer science treats every problem as a calculation problem of functions. Until now, when a computer was calculating something, I was curious about how it was calculated. I'm glad I was able to do that.""",-3
C-2021-2_U5,"""A problem is a mathematically rigorously defined function, and calculation is to find the answer f(x) when a problem instance x is given. A computer cannot calculate just by being given a problem. Therefore, it is necessary for humans to indicate the procedure. This is called an algorithm.""","""Computers are not omnipotent, and it is difficult to read situations from texts and formulate them. Human efforts to handle algorithms are necessary.""","""Late understanding of practical examples of specific algorithms using functions.""",,"""When I was in high school, I did a lot of calculations with Excel and programming, but it was an opportunity to look back on it from the perspective of algorithms.""",-3
C-2021-2_U50,,,"""is not
""",,,-3
C-2021-2_U53,"""This time, I learned about computer science, computation and algorithms. I learned a lot about CS approaches, algorithms, etc.""","""I had heard the word ""algorithm"" before, but had no idea what it meant, so I was able to learn about it through this lecture. It was complicated, but once I understood it, I found it very interesting."" I got it.""","""Nothing in particular.""",,"""This lecture was also very interesting. I'm looking forward to next time.""",-3
C-2021-2_U54,"""Everything done on a computer is a calculation. A procedure that shows how to calculate a function is called an algorithm. A rooted tree has depth and height in addition to roots, parents, children, and leaves. The same group If you measure it many times, the height will increase and it will be inefficient.""",,,,"""I got a perfect score on the quiz today, so I'll do my best next time. However, I made two mistakes in the exercises, so I'd like to review them thoroughly. I've heard about the correct meaning of algorithms and programming. I felt like I had a deeper understanding when I learned about it.""",-1
C-2021-2_U55,"""Science has a physical approach and a CS approach. Computer science can be a basic science and has its own theory system. A procedure that shows how to calculate a function is called an algorithm. Algorithm is a language that computers can understand. What you write is the program.""","""I was able to understand the grounds for saying that computer science is a basic science.""","""Not particularly""",,"""I was able to concentrate well in class. I will continue to do my best.""",-1
C-2021-2_U56,"""The physical approach is mainly concerned with nature, but the CS approach is mainly expressed in character strings. Computer science has its own theoretical system, which is as important as physics."" It is a field that can become a basic science. A problem is a mathematically rigorously defined function, and a calculation is to obtain the answer f(x) given a problem instance x. An algorithm is a procedure that describes how to compute a function. A program is an algorithm written in language that a computer can understand. An algorithm for calculating x→y finishes the calculation in a finite amount of time. The problem should be rigorously and clearly stated. The depth of a rooted tree vertex indicates the number of edges that pass from the value to the vertex. The rooted tree height indicates the maximum leaf depth. A ternary tree with 9 or more leaves has a height of at least 2. A ternary tree with 3^k or more leaves has a height of at least k. Therefore, if there are 3^k coins, the balance must be used at least k times. ""","""I was able to understand algorithms, programming, calculations and problem definitions in computer science. I was also able to understand the concept of rooted trees using scales.""","""Nothing in particular""",,"""I was a bit confused about the rooted tree, but overall I think I was able to understand it. I'd like to dig deeper into the rooted tree.""",-2
C-2021-2_U57,"""Computer science is a field that can become an important 'basic science' for designing efficient computational procedures for all kinds of problems, and is a field that is indispensable for dealing well with 'computation'. Since it is defined to be provable, things that are too ambiguous are not subject to calculation. A method called ""rooted tree"" is used to find the shortest route in this calculation process. ""","""Before taking the course, I thought that computer science was not an unrelated field (or at least a field that I was deeply involved in) for me in the Faculty of Pharmaceutical Sciences, but in fact, it can be applied to any experiment and can be the basis of many fields. I knew the problem of measuring the weight of the coin given as an example, so I was able to create a concrete image.""","""I didn't know how to formulate a specific formula, but if I interpret it as ""computer science"" to think about the formula, it is not something that has a conclusion from the beginning like compulsory education. I thought it would be fine. ""","""As I wrote in 3, is it correct to say that coming up with formulas is 'computer science'? ""","""It was good because it was easy to understand as I did last time because there was an example (the problem of measuring the weight of a coin) that gave me a concrete image.""",-2
C-2021-2_U58,"""A program is an algorithm that a computer can understand.
Calculations in computers are realized by combining simple calculations, and this combination is called an algorithm. ""","""When detecting an error by multiplying each bit by n, the larger the n, the higher the certainty of detection, but the amount of information increases.
""","""I didn't understand the last Hamming distance error detection table.""",,"""I had bad side effects from the vaccine, so although I attended, I could hardly participate.
Next week's class will be in good shape and I will participate properly. excuse me. """,-1
C-2021-2_U59,,"""I was able to think about algorithms while thinking about specific problems such as the fake coin problem.""","""It was hard to see the rooted tree.""",,,-2
C-2021-2_U6,"""The word ""calculate"" differs from its usual meaning in computer science, meaning that a number is put into a function and an answer is returned, and the process of calculating that function is called an algorithm. Algorithms must finish their calculations in a finite amount of time. In the balance problem, the height of the rooted tree is the number of trials, and the optimal solution is a binary tree or a ternary tree. ""","""I was able to grasp the meaning of the word ""to calculate"". In addition, I became able to think of the optimal number of trials in the balance problem. ""","""I couldn't quite understand the proof that the optimal solution is a binary tree or a ternary tree.""",,"""I couldn't understand most of it because I couldn't concentrate, so I had to review it with slides and archives. """,-2
C-2021-2_U60,"""Calculations are divided into physical approaches such as mathematical formulas targeting nature, and CS (computer science) approaches that are expressed in character strings by algorithmization.
In CS, ""computation"" is defined as finding the solution f(x) to a mathematically rigorously defined problem x.
On top of that, an algorithm is a procedure for completing a ""computation"" in a finite amount of time.
Rooted trees are useful when looking for algorithms. A rooted tree starts with a single node called the root, connects two nodes with a parent-child relationship with an edge (the one closer to the root is the parent, the one farther from the root is the child), and ends with a leaf that has no offspring.
The depth of a rooted tree node can be expressed by the number of edges that pass through to that node, and the height of a rooted tree is expressed by the maximum leaf depth.
A rooted tree in which the number of children at each node is n or less is called an n-ary tree (n-ary tree) (ex. binary tree, ternary tree)""","""Algorithm definition""","""Coin exercise (I don't know the weight of the fake one)""",,"""Because there is a gap between class and review, I would like to correct this situation.""",0
C-2021-2_U63,,,"""I can't say that I can do the detailed formula of b-1 with confidence.""",,"""Until now, I only knew the word ""algorithm"" from the feel of it, but I'm glad I was able to understand its meaning properly.""",-3
C-2021-2_U64,"""In this class, we learned about computer science. We also learned that calculations in a computer are realized by combining simple calculations, and that this combination is called an algorithm.""","""Everything done by a computer is a calculation, and understanding about that calculation is computer science. A procedure that tells a computer how to calculate a function is called an algorithm, and there are various kinds. I also learned that the program is an algorithm written in a language that computers can understand, and I was able to understand the problem of finding the maximum value.""","""The counterfeit coin finding problem was so difficult that I couldn't understand it.""","""Nothing in particular.""","""I felt that there was a lot of mathematical content that was difficult, so I thought I would review it again and look back. Also, in this class, compared to the previous classes, I lacked an overall understanding, so I prepared a little more. I thought it would have been better if I had done it. Next time, I would like to prepare for the class while paying attention to the details.""",-2
C-2021-2_U65,"""(
Problem: mathematically defined functions (must be exact)
Computation: Obtaining the answer f(x) when a problem instance x is given
Algorithm: A procedure that describes how to compute a function
Program: A description of an algorithm in a form that a computer can understand
Computer Science: The science of understanding computations performed on computers
Computer science approach: Method → ​​Algorithmization
　　　　　　　　　　　　　　　　　　　Make all problems into function calculation problems (expressed as strings)
　　　　　　　　　　　　　　　　　　　　Characteristics) can be proved
Computer science can be a basic science""","""The counterfeit coin problem was interesting. At first, I couldn't think of how to do it three times out of nine, but after listening to the explanation, I felt refreshed.""","""Nothing in particular""","""Nothing in particular""","""Considering that everything in everyday life becomes a problem, I felt that the way I see the world will change a little as I spend my days from now on. I felt that the game-like, troublesome thoughts were just a little fun.""",-1
C-2021-2_U66,"""I learned about what computer calculation is, what the problem is in the first place, and examples of problems. I also thought about the problem of finding fake coins using a rooted tree (algorithm).""","""Computer science is the science of controlling and understanding the computations performed on computers. Algorithms are procedures that describe how functions are calculated.
""",,,"""The example of thinking about what ""calculation"" is and the example of the fake coin discovery problem were easy to understand, but the example of the CS approach was a little difficult to understand. I think I was able to understand the meaning of the phrase. """,-2
C-2021-2_U67,"""There is a physical approach and a CS approach. The former cannot be proved, but the latter can be proved. Computer science is also about learning.Here, calculation is to find the answer to a certain problem.Since computers cannot answer just by giving a problem, it is necessary to teach algorithms .""",,"""The content of the algorithm was difficult to understand.""",,,-1
C-2021-2_U68,"""When you want a computer to do a calculation, you have to tell it how to do it. This algorithm changes the time it takes to do the calculation, and an unwise algorithm can make it impossible."" Therefore, a human must come up with a smart algorithm.""","""The coin problem helped me understand how to find different coins in fewer iterations.""",,,"""In the problem of guessing coins of different weights, it was interesting to note that the number of times the balance was used depends on whether you know whether different coins are heavy or light. This difference depends on the amount of information given at the beginning. thought to occur.""",-3
C-2021-2_U69,"""This information science lecture was about what computation is in a computer and what an algorithm is.""",,,,,-1
C-2021-2_U70,"""The main content of this class is what computation is. Computation can be the foundation of all fields of science and technology. Computation methods include physical phenomena that formulate phenomena based on observations. There are two approaches, one is the computer science (CS) approach that formulates all problems as functions.By combining several of these calculations, we build algorithms and find solutions to various problems. be able to.""","""I learned the basics of programming in the first semester, but now I understand how that programming is constructed and how it is used.""","""I wasn't sure how to read the rooted tree diagram.""",,"""In today's class, I was able to think again about the calculations that underlie the scientific field, and for the first time I was able to understand the definition of calculations that I had been doing all the way through high school.""",-1
C-2021-2_U71,"""From today's lecture, the theme will change and we will learn about ""computation"", especially computer science. And in order to master computation, we need to know what computation is, and in order to know that, science is computer science.""","""Computation, especially in the computer science approach, treats all problems as functional problems. Here, the method of approach uses algorithmization, and in computation, the problem must be described strictly and accurately.""",,,"""The theme changed, and I took a programming class in the first semester, so I hope I can learn while connecting what I learned there with what I will learn in the future.""",-1
C-2021-2_U73,,,,,"""The idea of ​​the algorithm is similar to dividing elements into prime factors, and I thought it could be used in everyday life.""",-3
C-2021-2_U74,"""Computation is so important that it can be said that everything in a computer is made up of calculations.""","""Algorithms can determine many things""",,,"""I had heard about determining the weight of medals once, so I was able to get into the details.""",-2
C-2021-2_U75,"""The physical approach mainly targets nature and the method is mathematical expression, whereas the CS approach expresses all problems in character strings and formalizes them, and uses a method called algorithmization. It is done on a computer. Computer science is the science of computation.If a computer is not given an algorithm, it cannot calculate the answer even if it is given a problem.Algorithm is a procedure that shows how to calculate a function, and it is a combination of simple calculations Yes. An algorithm written so that a computer can understand it is called a program. Using the concept of a rooted tree, it is possible to prove the optimality of an algorithm.""","""It turns out that an algorithm is a procedure that shows how to calculate a function that is essential for a computer. It is important to understand the concept of finding a counterfeit coin with only one coin out of several coins in the minimum number of times. Done.""","""I didn't quite understand how to use rooted trees.""",,"""It was interesting to learn that the algorithm was involved in something like a quiz about finding fake coins. There were parts such as the rooted tree that I didn't understand well, so I would like to review it so that I can understand it. think.""",-2
C-2021-2_U76,"""Computer science is an important foundational science, the discipline of coping with all the computations performed on a computer. Computers must be taught not only problems, but procedures to solve them."" A program that shows the procedure is called an algorithm, and a program is a program that converts the algorithm so that the computer can understand it.""","""If the search engine is too vague, it will not be included in the calculation as it is.""","It was difficult to determine the problem to be solved in Example 2 of Reviewing Examples ``Determine whether the Collatz-Kakutani conjecture is correct''. """,,"""I'm late in filling out the class review sheet, so I'd like to finish it sooner from now on.""",0
C-2021-2_U78,"""A combination of primitive computations is called an algorithm. It is also represented by a rooted tree.""","""I learned how to find the optimal solution and how to find the possibility.""","""I learned how to optimize lighting.""",,"""It's nice to know that rooted trees can be visualized.""",-3
C-2021-2_U79,"""I learned the concept of computer science as a basic science, what kind of fields they are, and learned about their importance.""","""I understand why computer science is said to be the foundation of all scientific fields. Algorithms are procedures that describe how to compute functions.""","""I didn't understand the fake coin discovery problem.""",,,-1
C-2021-2_U8,"""There are two types of computation: the physical approach, which mainly deals with nature, and the CS approach, which is mainly represented by character strings. Unlike the physical approach, the CS approach proves the correctness of the calculation procedure and the limits of efficiency. It uses an algorithmic method that can be done.Everything that is done on a computer is a calculation, and computer science is the science of understanding what that calculation is.A problem is a mathematically rigorously defined It is a function, and calculation is to find the answer when a problem example is given.The procedure that tells the computer how to calculate the function is called an algorithm.And the correct algorithm finishes the calculation in a finite time. A program is an algorithm written in language that a computer can understand.When n integers are given in the problem of finding the maximum value, an algorithm can find the maximum value by using the comparator n-1 times. A ternary tree algorithm can be used in the counterfeit coin discovery problem using a balance, a ternary tree is a rooted tree in which the number of children at each node is at most 3. Also, the height of this tree is the balance In this problem, the number of coins is reduced by 1/3 each time the balance is used, so the above algorithm can be determined by using the balance exactly k times for 3 to the k power of coins. is optimal from","""Today I learned for the first time that an algorithm is a means of calculation in a computer. Until now, I thought that an algorithm would be something difficult to understand, so I'm glad that I was able to get a general understanding of algorithms this time. ""","""In the Niseko member discovery problem, I missed the description that 'the real thing weighs more than the fake,' and I couldn't understand why that algorithm worked during class. When I reviewed it after the class, I found and understood the above kigyuttsu. ""","""algorithm = programming
However, the description method is different. Is there anything wrong with this understanding? ""","""Today's class was interesting because there were many situations where I could actually think and imagine, such as CS approaches and algorithm examples.""",-3
C-2021-2_U80,"""They explained what computation is from both a physical approach and a CS approach. There was also an explanation about algorithms.""","""I was able to understand some CS approaches and algorithms.""","""Nothing in particular.""","""Nothing in particular.""","""It was interesting because I was able to learn a little about computer science, which I hadn't had the chance to learn before. Also, I was interested in the question of what computation is and algorithms, so I decided to take this opportunity to study."" I'm glad I was able to do it.""",-1
C-2021-2_U81,"""I learned about computer science, the basic science of computing, which is what computers are all about.""","""I understood what a calculation is and what a problem is through examples.""",,,"""It seems strange that the natural sciences such as physics and computer science stand side by side.""",0
C-2021-2_U83,,,"""The answer to the coin problem did not match my thoughts.""",,,-2
C-2021-2_U85,"""I learned about what we will learn in future classes and what calculation is by using examples.""","""Computer science has a physical approach and a CS approach. The physical approach deals with nature and uses mathematical formulas. It can never prove that the law is correct. The CS approach solves all problems with functions. It is formalized as a problem of and is done using algorithmization.
""Calculation"" in a computer can be realized by combining simple calculations. This combination is called an algorithm, and an algorithm is a procedure of calculation. A program is an algorithm written in language that a computer can understand. """,,,"""It took me a while to understand the variable integer polynomials and the improved successive substitution part, but I managed to figure it out. I always have a hard time understanding complicated literal expressions and formulas, so I'll try my best."" """,-3
C-2021-2_U86,"""Computer science is like formalizing all problems as computational problems of functions and designing efficient computational methods to solve them. Algorithms are the combinations of efficient computations to solve problems. .""","""Now I know what computer science is.""","""I was a bit confused about the optimality proof.""",,"""I was interested in the problem of finding counterfeit coins efficiently using a scale.""",-2
C-2021-2_U87,"""How to do calculations in information science. Computers don't do calculations on their own, so it's necessary to create procedures and algorithms to solve problems.""",,,,,-1
C-2021-2_U88,"""This time, I learned about communication channel coding. I understood how many errors can be automatically detected and corrected using Hamming distance and other methods on a computer.""","""I learned how computers are able to correct errors on the communication path. I understood that being robust against errors and the efficiency of information communication are contradictory. In addition, what kind of code is the best?"" I learned about how","""I'm not ready to use the formula that came out this time.""",,"""It was interesting to see one aspect of the information communication that I use every day without fail.I was wondering if the importance of the information to be communicated would affect whether or not to make it resistant to errors.""",-3
C-2021-2_U89,"""Computer science = computer science has its own theoretical system and is a field that can be a basic science. Mainly, we will think with a CS approach using the method of algorithmization (procedures that show how to calculate functions). In computer science , A problem is a mathematically rigorously defined function.In addition, calculations can be realized by combining simple calculations such as the four arithmetic operations, and the combination is called an algorithm.One of the algorithms is a branched tree. There must be a way to think, and the number of leaves must be greater than the possible answers.""","""In order to solve the problem of finding fake coins in the shortest time, we must first understand that the balance has the property that it can output one of three values: ``tilts to the right'', ``tilts to the left'', and ``does not tilt''. It was found that the problem can be solved by treating it as a branch of a tree with branches, and by measuring whether the number of leaves, which are the terminals, exceeds the number of options that can answer the problem for the first time. ""","""I didn't know how to think in a tree with branches when the number of coins is not a multiple of three in the problem of finding fake coins.""","""Algorithms are how simple calculations are combined, but how are simple calculations algorithmized (programmed)?""","""I usually hear the word 'algorithm', but I used to think of it roughly as 'theoretical construction', but in this class, I was able to learn a concrete definition. I was also surprised that computer science has its own theoretical system, comparable to physics. I once again felt that computer science is more important than physics and chemistry in this age of advances in IT technology. """,-2
C-2021-2_U9,,,,"""What exactly is a ``language understood by computers''? """,,0
C-2021-2_U93,"""I learned the concepts of 'calculation' and 'problem', which are the basis for thinking about algorithms. In addition, I learned the problem of the ""sequential substitution method"" which is a method to solve the algorithm and how to improve it when thinking about what is the correct algorithm. In addition, we looked at the process of solving the algorithm using a coin as a concrete example. ""","""I found that the process of solving Algorithm A can be expressed in terms of a ternary tree, and by doing so, it can be said that the trial that uses the balance twice is the trial that ends in the minimum number of times.""","""Be able to explain algorithms, problems, and computational concepts in your own words.""",,,-1
C-2021-2_U96,"""Quizzes, Algorithms, Formulas Thinking from Balance Problems, etc.""",,,,"""I had a certain amount of preparation and prior knowledge, so I was able to go further than what I was talking about.
I want to keep doing my best in this situation. """,-3
C-2021-2_U97,,,"""It was difficult to understand examples based on calculations and problem definitions (pi 100 digits, Collatz-Kakutani conjecture problem).""",,"""Definitions were generally mentioned in this lecture, but it was a little difficult to accept and understand. I was able to understand algorithm optimization to some extent, so I focused on reviewing definitions. I want to continue.""",-3
C-2021-2_U99,"""There are two methods in computer science, a physical approach and a CS approach. I can't, but I can prove the latter.""Calculation"" is to find the answer f(x) when a problem instance x is given. A problem here is a mathematically rigorously defined function. A procedure that describes how to compute a function is called an ""algorithm"". A correct algorithm is one whose input is a single-variable integer polynomial f(x) and whose output indicates yes or no depending on whether it has an integer solution. A program is an algorithm written in language that a computer can understand. ""","""I learned what computer science is and why it is important. I also learned the difference between an algorithm and a program. In addition, several examples of algorithms gave me an idea of ​​what an algorithm is and what the best algorithms are."" I knew what it was like, and by thinking about rooted trees, I knew how to construct the optimal algorithm.""",,,"""I studied algorithms using rooted trees this time, but I was also interested in other algorithms. There weren't many complicated formulas this time, so I was able to understand the lecture very well.""",-3
C-2022-1_U10,"""On computer science as a basic science.
Computer science is the science of using computers well. Inputs and outputs must be unambiguous in order to be subject to computer science.
A computer cannot solve a problem just by being given it, and the procedure that indicates how to calculate a function is called an algorithm. (must finish in finite time)
The fewer computational steps, the shorter the execution time of the algorithm. """,,"""It never occurred to me to find coins of different weights.""",,,-3
C-2022-1_U11,"""A problem is a mathematically rigorously defined function, and the answer is uniquely determined for any given problem case. Calculation is finding the answer when a problem case is given. A procedure that shows how to calculate a function is called an algorithm, and the calculation must be completed in a finite amount of time.In the maximum problem, if the comparator is used (n-1) times for n integers, The maximum value can be found, and in the counterfeit coin problem, it is optimal when it can be judged by using the scale k times for 3^k coins.Fake coins can be compared two by two, but it takes time For this reason, efficiency is also important in algorithms.The Eugrid algorithm, which finds the greatest common divisor, is a good method because it requires fewer calculation steps than the exhaustive method.""",,"""I couldn't understand the slide of 'Let's review the example' about the Collatz-Kakutani conjecture. """,,,-3
C-2022-1_U12,"""Everything done in a computer is a calculation. Problems require clearly and rigorously defined criteria of importance.""","""I understand the physical approach, the CS approach, etc.""",,,"""It was very convincing to me that everything a computer does is computation.""",-3
C-2022-1_U13,,,"""I didn't fully understand the greatest common divisor algorithm, so I would like to review it.""",,"""When I first heard about computer science, I thought it was a unit of information science, but I felt that it was used not only in other academic fields but also in everyday life.
I once again felt that it is very important to start with an example and try it out one by one, and then think and devise ways to make it more efficient in general. It seems very difficult to come up with an algorithm, but I wanted to try it. """,-3
C-2022-1_U14,"""Everything done on a computer is computation, and computer science is about understanding and using computation well.
A problem is a mathematically rigorously defined function. Calculation is to find the answer given a problem case. Sorting is the problem of rearranging characters.
Algorithms are procedures that indicate how to calculate a function, and programs are those that perform algorithms in words that computers can understand. Humans teach computers. The algorithm must finish in a finite amount of time.
The number of calculation steps is the number of calculations performed until the algorithm ends. ""","""Algorithms and programs were vague, but I was able to understand them. I learned that the calculations performed in the computer are simple, and simple calculations are skillfully combined to perform calculations in a simpler and faster manner. """,,,,-3
C-2022-1_U15,"""Important ideas in basic science include the physical approach and the CS approach. In the physical approach, natural phenomena are made into laws based on observations, and the laws are not proven. Problems are expressed mainly in character strings as calculation problems of functions, and the correctness of the calculation procedure and the limits of efficiency can be proved.Computer science is the science for understanding calculations performed on computers.Computation. A problem is a mathematically rigorously defined function, and an algorithm is a procedure in which a human teaches a computer how to calculate a function. """,,,,"""I have roughly understood the principle of the algorithm, but I still do not know how to construct it myself, so I would like to understand it through exercises.""",-3
C-2022-1_U16,,,,,"""I felt that the calculations performed by computers were beyond the bounds of human knowledge and were far ahead of humans, but I realized that each operation was simple.""",-3
C-2022-1_U17,"""Computer Science as a Fundamental Science. What is Computation?""",,,,"""I'm glad I was able to understand things like coin weight.""",-3
C-2022-1_U19,"""A problem is a mathematically defined function, and the answer must be uniquely determined for any given problem instance. The procedure that indicates the calculation method of the function is called an algorithm.""","""By considering the optimal algorithm, we can switch from a huge time-consuming process to a short one.""","""When solving a problem, is changing from a vague definition to a clear definition limited to defining from information based on concrete numerical values?""",,,-3
C-2022-1_U20,,,,,"""Today, I learned the basics of programming. I thought that I would like to learn more about the various instructions embedded in the computer I am using now.""",-3
C-2022-1_U22,"""Everything that is done on a computer is a calculation, and computer science is the study of understanding what calculation is. Computer calculations require calculation procedures called algorithms. Computers understand. A program is an algorithm written in words.""","""I got the terms algorithm and program right.""","""I understood today's lecture""",,"""When I heard that all computer work is done by calculation, I thought it would take a huge amount of effort to create software. I got a good idea of ​​what an algorithm is for the counterfeit coin problem. .""",-3
C-2022-1_U23,"""What computers do is computation, and I learned about computation, algorithms, and computation time evaluation.""",,"""The rooted tree part took me a while to figure out.""",,"""Today was the introduction and it wasn't that difficult.
Next time I will work on Euclid's Algorithm, so I will remember what I learned in high school.
""",-3
C-2022-1_U24,,"I learned that ""computation"" in a computer can be realized by combining simple calculations, and this combination is called an algorithm. Certainly, the calculations used when creating a table in Excel were many basic arithmetic operations, so I was somehow convinced. It was also found that it would be optimal if the judgment could be made with the minimum number of times the balance was used. ""","""I don't have anything in particular, but since I didn't understand much this time in the preparation stage, I struggled a bit, so I'd like to read a little more before the lecture and try to find it to prepare for the lecture.""",,"""I had the impression that there were more diagrams than words, and I think the diagrams helped my understanding. I didn't have much time to spare during the lecture, so I wanted to prepare for the lecture by not only going through it the first time, but also carefully reading the parts I was stuck on and searching for them.""",-3
C-2022-1_U25,"""Physical approach is to formulate phenomena based on observations and formulate them into laws. Nature is the main subject, and the law can never be proved to be correct.
The CS approach is to formalize all problems as calculation problems of functions by algorizing them. It is mainly represented by a character string, and the correctness of the calculation procedure and the limit of efficiency can be proved.
An algorithm is a procedure that describes how a function is calculated. A program is an algorithm written in a language that a computer can understand.
F(x)=...the absolute value of the integer solution of a=0 is a divisor of |a|.
Calculations in computers are to combine simple calculations. This combination is called an algorithm. An algorithm is a computational procedure. A program is an algorithm written in language that a computer can understand.
A rooted tree is a schematic representation of the algorithm. ○ is called a vertex, and \ is called an edge. There is one node called the root. The node closer to the root of two nodes connected by an edge is called the parent, and the node farther from the root is called the child. A node that has no children is called a leaf. The depth of a vertex v is the number of edges passing from the root to v. Height is the maximum leaf depth.
An n-ary tree is a rooted tree in which each node has at most n children.
The number of calculation steps is the number of basic operations performed before the algorithm terminates.
In the greatest common divisor problem, consider the remainder as the basic operation.
For positive integers x,y, gcd(x,y) holds when y=zx+r and 0<r<x (ie, ymodx=r).
Factoring large numbers is difficult, but gcd(x,y) can be obtained very quickly using the Eugrid's Algorithm. ""","""The CS approach generalizes and abstracts the problem.
Sorting is in ascending order of numbers.
""",,,"""There were a lot of new terms, so I decided to review them thoroughly. Eugrid's Algorithm of Algorithm came out after a long time, and I was able to refresh my memory.""",-3
C-2022-1_U26,"""The physical approach formulates phenomena based on observations, while the CS approach formulates them as computational problems of functions.
Computers consist of calculations, and calculations are combinations of simple calculations.
A ternary tree with more than 3^k leaves has a height of at least k
""","""The computer does not derive the answer from the whole in one shot, but repeats small questions many times to derive the answer.
Efficiency can be achieved by the way it is done.""","""Two programming stories of the Collatz-Kakutani conjecture""",,"""Dividing into 3 coins was unthinkable, and when the number of times the balance was used decreased, it was refreshing and interesting.
I was able to understand the mechanism of calculation, so I would like to digest it a little more. """,-3
C-2022-1_U27,"""Algorithm is the calculation procedure of the function of the problem given to the computer, and what is described in a form that the computer can understand is called a program. A correct algorithm is one that completes the calculation within a finite amount of time. There is, and it cannot be said that the algorithm is correct if the calculation continues infinitely.The optimal solution of the algorithm can be found from the depth of the rooted tree. The minimum number of uses is log₃n times.""","""I was able to understand how the counterfeit coin detection problem works and how to do it. I also understood how to solve the exhaustive problem.""",,,,-3
C-2022-1_U28,,,"""I didn't really understand the branching algorithm.""",,"""I'm glad I got a perfect score on the 4th quiz.""",-3
C-2022-1_U29,"""In order for the computer to find the answer to the given problem, it is necessary for the human to teach how to calculate the function. This procedure is called an algorithm, and the program expressed in a language that the computer can understand is called a program. However, , the algorithm completes the calculation in a finite amount of time.An example of the algorithm is Euclidean Algorithm.""","""I couldn't understand the diagram of the algorithm using the comparator in the 4th calculation and algorithm at the time of preparation, but I think I understood the mechanism with the teacher's explanation.""",,"""I understand how to solve the problem of finding counterfeit coins using a balance, but I don't have much confidence in guiding myself to a method that minimizes the number of times the balance is used. When solving a problem like this, a binary tree or Is there a criterion for judging whether or not a ternary tree should be considered?""",,-3
C-2022-1_U3,"""In contrast to the physical approach based on observations targeting nature, the CS approach designs computational procedures to efficiently solve problems. Problems must not be subjective or ambiguous. It must be a mathematically defined function.Algorithm shows the calculation procedure of this function, and program is the description of the algorithm in a language that computers can understand.Algorithm has as few steps as possible without waste Rooted trees are used to think about the optimal algorithm, and the lower the height of the rooted tree, the fewer steps the calculation can take.""","""By thinking about an algorithm to find fake coins, I learned how to use rooted trees. I was able to understand that must be used at least twice.In addition, I was able to understand that the algorithm that was created to minimize the height of the rooted tree and the algorithm that was created by leaving it to chance and creating an inefficient procedure I also found that the computational time required to solve the problem was completely different from the algorithm I built with.""","""I thought it would be difficult for me to come up with what kinds of problems I should solve by constructing an algorithm using a rooted tree.""",,"""I remember making a flow chart and making a robot move in junior high school technology class. I didn't know it at the time, but I thought I was making an algorithm. What did you do to make the algorithm short and simple?"" I wanted to learn specifically whether I should do something like this.""",-3
C-2022-1_U31,,,,,"""I thought I needed to review them one by one.
""",-3
