userid,1,2,3,4,5,target
C-2021-2_U37,"""About unstructured data""","""What is unstructured data and what to do with it""",,,"""I forgot my homework last time and I almost forgot this time, so I want to be careful.""",0
C-2021-2_U38,"""Examples of natural language processing, the relationship between images and vectors, analysis of sound as data, the concept of pattern recognition
""",,"""Nothing in particular.""",,"""It reminded me again that we are using services such as Google Translate, search, image search, and Google Assistant that are provided by using data very well.""",-2
C-2021-2_U39,"""Today, we learned about unstructured data. There are three types of unstructured data: language processing, image processing, voice, and music processing. Language data is data represented by character strings. Natural language processing includes finding frequently used languages, translation, etc. Others include retrieval, summarization, dialogue, proofreading, topic analysis, etc. Furthermore, semantic analysis, parametric analysis, etc. It also includes phrase analysis, sentiment analysis, sentence generation, etc. Image data includes camera images, license plates, medical images, etc. Vector here means a set of numbers, It can also be dimensional.Images are close enough to be said to be the same as vectors.Analysis tasks for image data include image recognition, computer vision, image processing, image generation, feature extraction, etc.Analysis of audio data. includes speech recognition, speaker recognition, emotion recognition, speech synthesis, etc. It is also possible to analyze speech by sound spectrogram.Analysis of music data includes music analysis, automatic composition and composition support, acoustic analysis, music There are recognition, composition recommendation, compression of music data, etc. Also, pattern recognition is a method of guessing what various data is.Pattern recognition is easy for humans, but difficult for computers. Recently, pattern recognition is performed by having a machine learn a large amount of data and draw a boundary line.A deep neural network is used to draw the boundary line.Therefore, it is possible to bend the space It makes it easier to draw boundaries in such a way.""",,,"""is not.""","""is not.""",-1
C-2021-2_U40,"""Processing of unstructured data includes language processing, image processing, and voice/music processing. Image data is represented as a vector, and an image of d pixels is represented by a d-dimensional vector. Examples include analysis, paraphrase analysis, sentiment analysis, etc. Speech processing includes speech recognition, speaker recognition, emotion recognition, etc. These are often processed using pattern recognition. Grow from ""similarity"" by machine learning. By learning from a huge amount of data, you will be able to guess what it is for a certain data. """,,,,"""The diagram of pattern recognition by a deep neural network was very easy to understand. I got an image of how to determine the boundary between the degree of similarity and distinction. Once again, the wonders of AI, which repeatedly learns from a huge amount of data, grows, and understands. I understand.""",-1
C-2021-2_U41,,"""I learned the importance of 'thinking about meaning' from the Library of Babel. I thought that pattern recognition wasn't that difficult and that even computers could do it, but in reality, there were limits to pattern recognition for computers, and it turned out that it was difficult to learn how to do it. . I also learned a lot about how deep neural networks work. I also found out that pattern recognition is surprisingly applied to many things around us. ""","""I couldn't get an image of the graph I used in the first review.""","""Nothing in particular.""","""I lost concentration in the middle of the class and couldn't keep up with what the teacher was saying, so I thought I'd be more careful next time to keep up with the teacher's class.""",-1
C-2021-2_U42,"""There are two types of data, structured data and unstructured data, and there are several types of unstructured data processing such as language processing, image processing, voice/music processing, etc. Natural language processing. Some of them transform strings into meanings, and each process also contains different types of analysis.""","""Pattern recognition is a method of identifying various data such as images, voices, and texts. Humans can perform these recognitions at high speed, but we need computers to understand them. It is said that it is still difficult to",,,"""There are countless different types of processing within a single action called processing, and I once again realized how amazing a computer can be to perform these tasks in an instant. At the same time, the human brain's ability to process information is also amazing."" I felt there was.""",-1
C-2021-2_U43,"""There are three types of unstructured data processing: language processing, image processing, and voice/music processing. Language data is data represented by character strings. Natural language processing is the analysis of language data by a computer. Examples include frequent language, translation, search, summarization, dialogue, etc. Regarding image data, if a vector is defined here as a set of numbers, the image can be regarded as a vector. . Speech data analysis includes speech recognition and speaker recognition, and music data analysis includes music analysis and automatic composition.
Pattern recognition is a method of guessing what data such as images and sounds are. The problem with this technology is that it has a pre-determined target that can be recognized and nothing else, but this technology is used in many places. ""","""I learned a lot about working with unstructured data.""",,,"""It was easy to understand because some of the content was familiar to me. I want to review the lessons thoroughly before going to the next class.""",-1
C-2021-2_U44,"""Processing of unstructured data includes linguistic processing, image processing, and voice/music processing. The technology of analyzing linguistic data expressed in character strings by a computer is called natural language processing. An image can be thought of as a vector, which is a set of numbers.To process image data is to manipulate the vector.To perceive sound as data that quantifies the height of waves. With , it is possible to analyze voice data and music data.In addition, pattern recognition is a method of identifying various types of data.""","""It turns out that it is difficult for a computer to perform pattern recognition, which is easy for humans.""","""I couldn't quite understand the operation of 'bending space' in deep learning. """,,,-1
C-2021-2_U46,"""Structured data: tabular format Unstructured data: non-tabular format. Text, images, audio, etc.
Natural language processing: analysis of language data. ex. Frequent language, translation
Image processing: Images are vectors. Save the data of each point as a numerical value.　　　Speech processing: speech recognition, synthesized speech, automatic composition, etc.
Pattern Recognition: Predict patterns from images and sounds. Computers need to learn a huge amount of data in advance
　　　　　　　　Useful for automation technology and anomaly detection""","""I learned how to process data and how to use it""",,,"""It was interesting to talk about AI and automation technology, which has become a hot topic in recent years.""",-3
C-2021-2_U48,,"""I learned that there are various types of unstructured data around us. I learned that there are three typical examples: natural language processing, image processing, and audio processing. Images are the same as vectors. It turns out that pattern recognition is difficult for computers, but it is now being used in a variety of places.It turns out that pattern recognition is made possible by machine learning based on large amounts of data.""",,,"""I found it interesting to know that data is related to vectors and that it is connected to linear algebra.""",-3
C-2021-2_U5,"""Data that is not represented in tabular form, such as sentences, images, and sounds, is called unstructured data. Based on this, the number of searches on the Internet can be calculated, and it can be analyzed by voice recognition. Among the huge amount of data So, it is difficult for computers to recognize things that humans can easily perceive, such as the atmosphere and relationships of the place. I set it up and guess what it is.""","""After systematically dividing the overflowing data around us, we were able to grasp the specialized analysis techniques and their issues.""","""I wrote that the use of linear algebra is useful for representing images with vectors, but I didn't understand it at this time because I haven't learned it.""",,"""It was a topic that gave me a sense of familiarity with the many names of things familiar to me, such as Siri and VOCALOID.",-3
C-2021-2_U50,"""Pattern recognition is the task of drawing boundaries and grouping
""","""It turns out that cutting-edge chemistry involves epistemology and philosophy.""",,,,-3
C-2021-2_U53,"""This time, I learned about unstructured data analysis and pattern recognition. Regarding unstructured data processing, I learned about language processing, image processing, and speech/music processing in particular. Features, examples, and more detailed recognition methods for each. As for pattern recognition, I learned about types, recent pattern recognition methods, and applications.""","""In this class, I first reviewed structured data and unstructured data, and was able to gain a good understanding of the characteristics of unstructured data. In particular, I learned how interesting natural language processing is. Regarding sentiment analysis, we were able to use it without difficulty, but we learned that it is difficult for machines, and I thought that language is interesting, and the human brain is amazing.We were able to confirm the growth potential of machines. I got it.""","""Nothing in particular""",,"""Today's class was also very interesting because we were able to review the knowledge we had so far and at the same time we were able to incorporate a lot of new knowledge. In particular, natural language processing is very important in our daily lives. I thought it was great to learn that it makes our lives more comfortable.""",-3
C-2021-2_U54,"""Language data is data represented by character strings. Songs can also be created from data. There is no set rule for similarity, and it depends on individual subjectivity, so grouping is difficult. We can use data to set boundaries.""",,,,,-1
C-2021-2_U55,,,"""There was nothing I couldn't understand, so I reviewed it thoroughly.""",,"""I'm glad that today's class taught me more about unstructured language data, image data, voice data processing, pattern recognition and machine learning. I was surprised to learn that linear algebra was used in the first semester, and since I took linear algebra in the first semester, I wanted to learn more about image processing.""",-1
C-2021-2_U56,"""Unstructured data is not tabular, so it is not called structured data. Linguistic data is data represented by character strings. Natural language processing is a technique for analyzing linguistic data by computer. Frequent Language is the process of finding the words that appear most often in language data.Translation is mainly when AI learns bilingual data.Other examples of natural language processing include search, summarization, dialogue, proofreading, There are topic analysis, etc. Linguistic processing is moving from mere character strings to meaning.Semantic analysis has made it possible to calculate words.Paraphrase analysis is a difficult problem in which words are different but have the same meaning. I am also challenging myself.Sentiment analysis is challenging the task of inferring the emotions hidden in sentences.Unstructured data processing includes image processing in addition to language data.Actually, images are vectors. Various analyzes of image data include image recognition, computer vision, image processing, image generation, and feature extraction.Speech becomes data by quantifying the height of sound waves that change from moment to moment.Analysis of speech data includes speech recognition, speaker recognition, emotion recognition, speech synthesis, etc. Analysis of music data includes music analysis, automatic composition and composition support, acoustic analysis, music recognition, music recommendation, music data compression, etc. Environment Sound data analysis includes environmental sound recognition, sound source separation, sound source path, abnormal sound detection, etc. Pattern recognition is a method of guessing what it is for various data such as images, voices, and texts. The object that a computer can recognize is predetermined.The way to determine the degree of similarity is vague.In recent pattern recognition, if a boundary line is created by large amounts of data and machine learning, recognition becomes possible.Deep layer Neural network enables pattern recognition.The advantage of rule-based pattern recognition is that it can clearly explain why it was recognized as such.The disadvantage is what kind of rules should be set is not clear, and there are cases in which manually set rules do not provide good performance.""","""I was able to learn more about natural language processing, image processing, and audio data analysis in the types of unstructured data processing. I was also able to understand pattern recognition.""","""Nothing in particular""",,,-2
C-2021-2_U57,"""Unstructured data is data that does not form a tabular format, such as sentences, images, and sounds. The processing of this data is roughly divided into language processing, image processing, and speech/music processing. By applying these, we are trying to make computers recognize patterns that are easy for humans.It is said that this development will lead to a world where automatic driving and automatic diagnosis are performed.""","""I was able to understand the content of 'computers are still difficult' that I sometimes hear in my daily life (although I don't think that what I learned this time is all of them). I'm glad you were able to figure this out specifically. ""","""Not particularly.""",,"""It was good that I didn't have trouble understanding because the content was familiar.""",-2
C-2021-2_U58,"""Data that cannot be structured like a table is called unstructured data, and examples of data processed by AI include language processing, voice processing, and image processing.
Some of these processes are difficult with current AI technology. That's pattern recognition.
Pattern recognition is about recognizing what the given data is.
In order to improve this recognition accuracy, we are taking measures such as learning a large amount of data and using a deep neural network.
""","""A set of n numbers is called an n-dimensional vector, which is also used for image pixels.
Although pattern recognition is currently being improved, human beings are still inferior to humans in comprehensive and composite pattern recognition. ""","""I didn't understand how to fold space.
Is it paper that was folded in the image that was raised as an example? I thought. """,,"""Was funny.
I wonder why even children can do advanced pattern recognition that computers, which are supposed to have overwhelmingly higher processing power than humans, can do. """,-1
C-2021-2_U59,"The processing of ""unstructured data"" such as sentences, images, and sounds can be divided into three categories: language processing, image processing, and voice/music processing. In addition, pattern recognition is a method of guessing “what” of various data, and it can be said that it is familiar to us. ""","""For a description of pattern recognition in computers.""","""For a description of image processing such as grayscale images.""",,,-2
C-2021-2_U6,"""Data consists of tabular structured data and unstructured data such as language, images, and sounds. Languages ​​are utilized by performing frequent language and semantic analysis. Images can be analyzed by vectors and calculated by linear algebra. Sound is analyzed as data such as frequency.Unstructured data can be ruled, automated, and detected by pattern recognition, which is easy for humans but difficult for computers. We need to use it to learn boundaries.""","""I learned how images are processed. I also learned how to use unstructured data and pattern recognition.""","""While I was able to learn widely, I feel like I was only able to grasp it somehow.""",,"""Because it was something I knew vaguely about, I couldn't concentrate much.
I would like to personally investigate the points that caught my attention in this article. """,-2
C-2021-2_U60,"""This time I will touch on the processing of unstructured data such as image and audio data.
Data represented by character strings is called linguistic data, and computer analysis is called natural language processing.
Frequent languages ​​and automatic translation are examples of natural language processing.
For image data, an image can also be represented as a vector, where the number of pixels matches the dimension of the vector. For example, when an image is taken with a 4-megapixel camera, the number of dimensions of the image is 4 million.
Analysis of image data enables image recognition and computer vision.
Audio data includes human voice, music, environmental sounds, etc. By analyzing each of them, speech recognition, music data compression (MP3), abnormal sound detection, etc. become possible.
Pattern recognition is about guessing “what” in unstructured data. From the point of view of humans, this is something that is done on a daily basis, but from the point of view of computers, it is difficult.
When performing pattern recognition on a computer, after limiting the objects that can be recognized, such as ""cars"" and ""food,"" there are machine learning, deep neural networks, and rule-based methods using large amounts of data.
When using machine learning with a large amount of data, it is possible to have a computer draw a boundary line and derive a pattern based on which region it exists in.
When using deep neural networks, patterns can be derived by distorting the space and finally drawing boundaries.
When using a rule base, you can answer ""yes"" or ""no"" to various rules and thereby guide patterns.
These methods have made it possible to recognize patterns, automate various tasks, and detect anomalies. ""","""Benefits of analyzing unstructured data, methods and benefits of pattern recognition""","""Advantages and Disadvantages of Different Methods of Pattern Recognition""",,"""I couldn't prepare for class again this time, so I'd like to set a time each time to prepare.""",0
C-2021-2_U64,"""In today's class, we learned about the basics of unstructured data analysis and pattern recognition. First, we learned about the methods of analyzing unstructured data such as language data, image data, and voice data, as well as further issues in analysis. Next, pattern recognition is a method of guessing what it is for various data such as images, sounds, etc. There are various ways of pattern recognition, and humans can do it instantaneously. However, it is still difficult for computers to freely recognize patterns.""","""Natural language processing, which is a technology for computer analysis of language data, which is an example of unstructured data, can find frequently used languages ​​and translate them. Analysis of speech data includes speech recognition, I learned that there are speaker recognition, emotion recognition, speech synthesis, etc. I also learned that speech data includes not only music data but also environmental sound data, abnormal sound analysis, etc. Pattern recognition There are various ways to do this, and I found it difficult for computers to do this, but in recent years it has been gradually developed with large amounts of data and machine learning.""","""Nothing in particular.""","""Nothing in particular.""","""I was surprised that the smartphones and digital cameras we use on a daily basis are constantly handling ultra-high-dimensional vectors. Also, I heard about pattern recognition for the first time in this lecture, but human beings do image recognition. When I learned that speech recognition was performed unconsciously and instantly with high accuracy, I was keenly reminded of the amazing human capabilities.In addition, recently, pattern recognition has been applied to automation technology such as automatic driving and automatic diagnosis. I think that we have entered an amazing era in terms of the progress in research that is being done. I think that machines will continue to develop in the future, so I want to make it possible to discover the value of things that only humans can do.""",-2
C-2021-2_U65,"""You have unstructured data and structured data.
Examples of unstructured data processing: language processing, speech/music processing, image processing
Natural language processing = technology to analyze language data by computer
Examples) Frequent languages, translation, search, summarization, dialogue, proofreading, topic analysis, semantic analysis, paraphrase analysis, sentiment analysis, sentence generation
image data = vector
Create an image = create a vector
Pattern Recognition = A method of guessing what it is for various data
Machine learning with deep neural networks! ""","""Image data is a vector.""","""Nothing in particular.""","""Nothing in particular.""","""It was a shock that the image data was a vector.""",-1
C-2021-2_U66,"""Concrete linguistic data, image data, speech data, and their unstructured data processing. Examples of their use. Familiar examples of image and speech pattern recognition, problems in pattern recognition (differences from humans).""","""I learned that unstructured data processing (language processing, image processing, voice/music processing) is used in various situations.Although computer pattern recognition is inferior to humans, this technology I found that it is used in various situations.""",,,"""It was easy to understand because it was related to the previous AI talk. I thought that natural language processing is the most familiar and used compared to image processing and voice/music processing.""",-2
C-2021-2_U67,,,,,"""Good to know about pattern recognition that I didn't know. I thought it could be simpler than that.""",-1
C-2021-2_U68,"""Data can be divided into structured data and unstructured data. Unstructured data mainly includes language data, image data, and audio data. In image processing, one image is divided into many pixels (blocks). It is processed by dividing it and digitizing each pixel and arranging them.This digitization is treated like a multi-dimensional vector.""","""I learned that computers handle unstructured data that has not been quantified in advance, after converting it to numerical values.""","""Nothing in particular.""","""Nothing in particular.""","""Recently, I often see facial recognition machines that measure body temperature when entering a store, but I learned for the first time that one type of pattern recognition can only recognize one type.""",-3
C-2021-2_U70,"""Today's content is about data analysis. I learned that there are various types of data in this world, and that various methods are used to make it possible for humans to handle them. I learned that there are trends, associations, classifications, and groupings.In addition, I learned a simple mechanism of AI.""","""I was able to understand, albeit simply, how the word data, which we use casually, is actually defined, and how AI works.""",,,"""In today's class, I was able to learn more about data analysis and AI, which I hear a lot these days. The ability to utilize these things will be required in various fields, so I will study hard. I want to continue",-1
C-2021-2_U71,"""Learn about each analysis method and processing method of unstructured data, and pattern recognition.""","""I learned how to parse and process unstructured data and pattern recognition.""",,,,-1
C-2021-2_U72,"""Data expressed in tabular form is called structured data. Data not expressed in tabular form is called unstructured data. Linguistic data is one type of data expressed in character strings. Natural language. Examples of processing include searching for the most frequently used words in the linguistic data of frequent languages, and translating.Search and dialogue are also examples.A vector is considered to be a set of numbers.A Just like your height and weight are arranged as a two-dimensional vector.An image is also a vector.It can be thought of as a combination of colors numbered in order from the upper left.The so-called pixels are the number of vectors.Analysis problems related to images Image recognition is the main one.Speech analysis is mainly speech synthesis and speech recognition.Pattern recognition is a method of guessing what it is for unstructured data.It recognizes actions and emotions. It is easy for humans to guess which state it is in. This is very difficult for a machine.Since a machine assigns a pattern and makes it respond, for example, if a machine that recognizes animals is shown a car, it will not recognize anything at all. No. Furthermore, it is difficult to define ""similar"".Because it becomes philosophical, the more you think about it, the more interesting it becomes.In recent years, pattern recognition creates a large amount of image data boundaries and divides them into cases.When performing pattern recognition, machines Therefore, deep neural networks can be used for grouping.In addition, there are applications of pattern recognition such as automation technology and anomaly detection.""","""Roughly understood.""",,,,-2
C-2021-2_U73,"""Translation and retrieval are performed by using a technology called natural language processing based on language data. Analysis of voice data can be used for voice recognition and music analysis, and pattern recognition can be performed on each data. was applied to technologies such as automation and anomaly recognition.""",,,,,-3
C-2021-2_U74,,,,,"""I thought that technology had to develop further until AI developed and automated.""",-2
C-2021-2_U75,"""Processing of unstructured data, which is data that does not form a tabular format, includes language processing, image processing, and voice/music processing. Natural language processing, which is a typical example of language processing, includes various types of processing such as frequent language and translation. Examples are: image processing involves vectors, analytical tasks on image data include image recognition, computer vision, image processing, image generation, feature extraction, etc. Analysis of audio data includes speech recognition and speech recognition. It includes person recognition, emotion recognition, and speech synthesis.
Pattern recognition is a method of guessing what is what in various data. Pattern recognition is achieved through machine learning of large amounts of data. In machine learning, the latest trend is deep neural networks. Basic examples of pattern recognition include nearest neighbor method and feature extraction, and application examples include automation techniques and anomaly detection. ""","""I learned how computers process unstructured data. I also learned about pattern recognition associated with unstructured data.""","""I couldn't quite imagine how the vector was connected to the image data.""",,"""I found it interesting to learn that humans are better at pattern recognition than computers. It was interesting to see that there are many examples of how computers process unstructured data that are familiar to us."" is.""",-2
C-2021-2_U76,"""Structured data refers to data in tabular form, and unstructured data refers to data that is not in tabular form, such as sentences, images, and sounds. Technology that analyzes language data by computer is called natural language. It is called processing, and among them there is processing to find the language that has been created the most in language data, and processing to translate.The accuracy of translation is improved by analyzing the meaning from the character string. Next, image data includes various things such as camera images, characters, face CT, etc. At the root of the understanding of image data is a vector, and a two-dimensional vector is a set of two numbers. When you take an image with a smartphone, one 4 million dimensional vector is born.In addition, the image is closely related to linear algebra.Sound is also one of the data, speech recognition, speaker recognition, emotion recognition. , there is a relationship between speech and data analysis such as speech synthesis.Pattern recognition is a method of assigning what it is to various data such as images, speech, and text.Pattern recognition is easy for humans Although it is possible for infants to perform pattern recognition, it is difficult to make AI understand the scene image.However, image recognition is becoming familiar for certain things such as face recognition and meal recognition.However, image recognition is becoming familiar. , It is difficult to judge ""similar"" and there is no clear correct answer. Recent pattern recognition works by having machines draw boundaries on large amounts of data. Learning is done exclusively by a deep neural network, and even if it seems difficult to draw a boundary line, it becomes easier to separate by devising the situation on the side where it can be separated. ""","""In today's class, I learned that there is a lot of diversity in speech analysis.""","""I didn't quite understand what criteria to follow when folding the paper for the deep neural network.""",,"""In today's class, I was very impressed by the fact that images are connected to the field of linear algebra. I took linear algebra in the first semester, but I have no idea how it is being used. So, with that in mind, I thought I'd like to review it again.""",0
C-2021-2_U78,"""I learned about unstructured data, natural language processing, image vectors, sound data, and pattern recognition.""","""I learned that an image is made up of 4 million vectors, how difficult it is for computers to recognize patterns, and how pattern recognition can be applied.""","""I didn't understand well the image diagram of pattern recognition by deep neural network.""",,"""I learned how difficult it is for machines to do things that humans can do, and how to improve them.""",-3
C-2021-2_U79,"""I learned how to process unstructured data in different ways, and I also learned about pattern recognition.""","""I learned how pattern recognition and machine learning are related and how to process unstructured data.""","""Nothing in particular.""","""Nothing in particular.""","""It was interesting to learn for the first time that pattern recognition was applied to automation technology.""",-1
C-2021-2_U8,"""The first type of unstructured data processing is linguistic processing. Linguistic data is data in the form of character strings. The technique of analyzing linguistic data by a computer is called natural language processing. Natural language processing cannot The process of finding the most frequently occurring words in language data includes frequent language, translation, detection, summarization, dialogue, composition, topic analysis, etc. Others include semantic analysis, paraphrase analysis, sentiment analysis, and sentence generation. There is also such a thing.
The second type of unstructured data processing is image processing. Images are processed as vectors. A vector is a set of numbers. A set of two numbers is called a two-dimensional vector, and a set of three numbers is called a three-dimensional vector. Smartphones, cameras, and computers that we use on a daily basis are always dealing with vectors of super-high dimensions. There are various analytical challenges associated with image data. They are image recognition, computer vision, image processing, image generation, and feature extraction.
The third type of unstructured data processing is speech and music processing. Sound is also treated as data, human voice and music. Environmental sounds such as noises and sounds of daily life can be mentioned. Speech data analysis includes speech recognition, speaker recognition, emotion recognition, and speech synthesis. When a computer recognizes speech, it recognizes it by frequency and time. Music data recognition includes music analysis, automatic production/composition support, sound analysis, music recognition, music recommendation, and music data compression. Analysis of environmental sound data includes environmental sound recognition, sound source separation, sound source identification, and abnormal sound detection.
Pattern recognition is used when image recognition and voice recognition are performed. Pattern recognition is a method of guessing what it is for various data such as images, voices, and texts. However, while pattern recognition is easy for humans, it is a difficult recognition method for computers. In pattern recognition by a computer, objects that can be recognized are predetermined. Nevertheless, pattern recognition is becoming more familiar, such as face recognition, meal recognition, object recognition, medical image recognition, speech recognition, action recognition, text topic recognition, and character recognition. Pattern recognition is a technique in which a computer guesses which model it resembles in advance. However, there is no fixed answer to the similarity. Therefore, recent pattern recognition is a combination of large amounts of data and machine learning. A recent trend in machine learning is deep neural networks. There are rule-based patterns in pattern recognition, but they also have drawbacks such as the difficulty of setting rules. Applications of pattern recognition include automation techniques such as self-driving, self-diagnosis, and self-scoring, as well as detection of unusual conditions. ""","""In today's class, I was able to understand a little about deep neural networks, which I didn't understand in the previous class. The examples of red and blue crosses were very easy to understand. I learned that pattern recognition is familiar to us. It made me realize that things like payment machines for food and facial recognition on smartphones are all around us.""","""I couldn't imagine rule-based pattern recognition being used in the real world.""","""Nothing in particular.""","""Today's class was relatively easy to understand because there were many things that could be considered in relation to real life. Sometimes, there were places where the slides got stuck, and I was late for the explanation.""",-3
C-2021-2_U80,"""Various natural language processing, image processing, voice, music, and environmental sound data analysis and pattern recognition, the relationship between pattern recognition and machine learning, and various technologies applying pattern recognition were explained. There was also a story about being a vector and what it means to be ""similar"". ""","""I was able to understand that there is a method of having a computer draw a boundary line as one method of pattern recognition, and the image of it. I was also able to understand what kind of analysis there is. ""","""I didn't get the idea that images are vectors.""",,"""It was interesting because I had never thought deeply about the issue of 'similarity' in my daily life. In addition, I think I was able to understand smoothly because there were many concrete examples of pattern recognition, various analyzes, and processing. """,-1
C-2021-2_U81,"""There are structured and unstructured data in data, and there are various analysis methods accordingly. Voices and images are unstructured data, and pattern recognition can be applied.""","""I was a little surprised to learn that machines seem to be omnipotent, but they are not good at things like pattern recognition that anyone can do.""",,,"""I suddenly wondered how big companies such as Google and Apple collect and analyze huge amounts of personal data.""",0
C-2021-2_U83,,"""I understand how computers draw boundaries.""",,,,-2
C-2021-2_U85,"""I learned what unstructured data is, how to process unstructured data and examples.""","""Unstructured data is data that does not form a tabular format, and typical examples are text, images, and sounds. Typical examples of unstructured data processing include language processing, image processing, and voice/music processing. The technique of analyzing linguistic data by computer is called natural language processing, and examples are frequent language and translation functions.
Pattern recognition is a method of guessing the “what” of various data such as images, voices, and texts. Computer-based pattern recognition cannot freely recognize anything, and the objects that can be recognized are determined in advance. In the recent pattern recognition by computer, the mainstream method is to prepare a large amount of data and perform machine learning to have the computer draw a boundary line. There are various methods in machine learning, but the recent trend is deep neural networks. Applications of pattern recognition include automation technology and anomaly detection. ""","""I didn't really understand the mechanism of 'image = vector' and deep neural networks. """,,"""Unstructured data is overflowing in various places in our lives, and I realized that unstructured data processing is very familiar and indispensable. Computer-based pattern recognition technology will continue to improve in the future. But I thought that as it became more convenient, the threat of AI would grow again.""",-3
C-2021-2_U86,"""Processing and analysis of unstructured data and pattern recognition.""","""I learned about various analyzes of unstructured data. I also learned about the rough behavior of deep neural networks.""",,,"""In modern society, pattern recognition is applied to various fields such as automation technology and anomaly detection, so I hope that pattern recognition will continue to advance in the future.""",-2
C-2021-2_U87,,,"""I didn't quite understand what you meant by folding""",,"""It's interesting to know the structural part of the computer.""",-1
C-2021-2_U88,"""Computer image/language/sound processing, pattern recognition and machine learning
""","""I was able to understand what machine learning is. I also understood the importance of pattern recognition because it is used in various fields.""","""Nothing in particular.""",,"""It was interesting to hear that images are multidimensional vectors.""",-3
C-2021-2_U89,"""Unstructured data is data such as sentences, images, and sounds that cannot be expressed in tabular form. There are three main types of unstructured data processing: language processing, image processing, and voice/music processing. Language processing is useful for finding frequently used languages, translation, searching, sentence generation, etc. Image processing converts images into data as vectors and processes them, and is useful for image recognition, image generation, etc. Speech/music processing converts sound into data based on wave height and time axis, which is useful for speech recognition, sound source separation, speech synthesis, and so on.
Pattern recognition is a technology that targets various data and guesses what it is, and is used for image recognition and voice recognition. However, pattern recognition is easy for humans, but it is difficult for computers because it is necessary to decide in advance what objects can be recognized, and it is difficult to quantify similarities. Therefore, in recent years, computer pattern recognition is generated by machine learning, in which a large amount of data is prepared and boundary lines are drawn. Further, advances in computer pattern recognition are expected to lead to automatic driving, automatic diagnosis, and abnormality detection. ""","""In this class, I learned for the first time that when I convert an image into data as a vector and adjust the appearance of the image, I am manipulating the vector.""","""I didn't understand what it meant to bend the space in the image of pattern recognition by deep neural network.""",,"""In this class, the story about the Library of Babel was very interesting. Considering that there are books in the Library of Babel that summarize my life and books that explain the structure of the universe in English, I was both frightened and intrigued.In addition, when we talked about pattern recognition, I thought that if computers were able to perform pattern recognition on a human level, we would be one step closer to the birth of general-purpose AI.""",-2
C-2021-2_U9,"""We divide unstructured data processing into three categories: language processing, image processing, and voice/music processing.
First, let's talk about language processing. In the first place, language data is data represented by a character string. A technique for analyzing this language data by a computer is called natural language processing. Examples include frequent language (the process of finding the most frequently occurring word in language data), translation, searching, proofreading, and dialogue. In addition, ``semantic analysis'' that finds the connections between words and assigns meaning, ``sentiment analysis'' that infers the emotions hidden in sentences, ``sentence generation'' and ``paraphrase analysis'' are also natural language processing. It is one kind. During such processing, the computer digitizes each word or sentence according to its meaning and represents it as a vector (=set of numbers), thereby enabling calculation of words.
Next, image processing. Since images are vectors, computers and other devices always handle very high-dimensional vectors when handling image data. Analysis of such image data includes ""image recognition"", ""image processing"" to correct the color and brightness of images, ""computer vision"" to perform 3D stereoscopic vision and tracking, ""image generation"" and ""feature extraction"". etc.
Finally, I would like to talk about voice/music processing. By quantifying the height of sound waves, ""sound"" becomes time-series data for computers. Sound can be roughly divided into three categories: voice, music, and environmental sound. Speech data analysis includes speech/speaker/emotion recognition and speech synthesis. Music data analysis, on the other hand, includes music and acoustic analysis, music recognition, music data compression, and the like. In the case of environmental sound data, recognition of environmental sounds, separation/identification of sound sources, detection of abnormal sounds, and the like can be mentioned.
As described above, computers recognize various data, and this ""method of guessing what data is"" is called ""pattern recognition."" We humans have been doing pattern recognition since childhood, and we can do it unconsciously, with high precision, and at high speed. However, pattern recognition is still difficult for computers. In the first place, when a computer performs pattern recognition, it is necessary to determine in advance what objects (classes) can be recognized. The basic principle of ""pattern recognition"" by a computer is to select the most ""similar"" image from pre-registered images and their object names. However, in this case, there is a problem that an appropriate standard of ""similar"" is ambiguous, such as ""where"" is similar to ""how much"". Therefore, in recent years, using a large amount of data and deep learning, many pattern recognition mechanisms have been adopted in which a boundary line is drawn in a large amount of data prepared by a deep neural network and identified based on the boundary line. ing. At this time, the deep neural network bends the space so that boundary lines (straight lines) can be drawn.
""",,,"""When I looked it up, it said that 'pattern recognition is part of machine learning.' Can you explain why? ""","""I was surprised that there are so many things around us that use pattern recognition.""",0
C-2021-2_U92,"""I learned about unstructured data processing and pattern recognition methods and their applications.""",,,,,-3
C-2021-2_U93,"""As representative examples of unstructured data processing, I learned language processing that processes linguistic data represented by character strings, image processing that processes image data, and voice/music processing that processes audio data.
In addition, as a method of unstructured data processing, we learned the processing method for each data using concrete examples.
I learned about the problems and specific examples of pattern recognition, which has become familiar in recent years.
""","""
I was able to understand three representative methods of unstructured data processing, including specific examples. I was able to deepen my understanding of pattern recognition. ""","""I didn't quite understand the explanation about image data being vectors.""","""Nothing in particular""","""I learned a lot of new knowledge, especially about data processing methods, so I would like to continue reviewing.""",-1
