userid,1,2,3,4,5,target
C-2021-2_U56,"""Visualization is to make data intuitively understandable. One point to note in visualization is that it is necessary to select an appropriate one according to the purpose and conditions. Inappropriate visualization creates misunderstandings and is dishonest. A bar graph is a diagram that expresses values ​​by the height of the bars.It is effective when comparing numerical data.A bar graph + error bar can express the spread of data with standard deviation. This is often used in conjunction with the mean value.The origin of the vertical axis of the bar chart should not be chosen arbitrarily, because it can make the data appear to differ as much as possible. This is a diagram summarizing the number of observations.The appearance changes greatly depending on the bin width of the histogram.The boxplot is a diagram that simply expresses the data distribution with the maximum value, minimum value, and quartiles.Quadrant The order is the number of positions that divide the entire data into four equal parts when the data values ​​are rearranged.The pie chart is a diagram that displays the ratio by the area of ​​a circle.The 3D pie chart is three-dimensional. , the size relationship of the area seems to be different.The line graph is a diagram that connects the data points with straight lines.It is effective for grasping the trend of change between data points.The line graph Lines have the meaning of interpolating between points that were not observed.When comparing line graphs, the range and width of the vertical axis must be the same.For undirected graphs, points and sides are used to interpolate data. A directed graph is a graph with oriented edges, a scatter graph is a diagram that expresses data as a set of points on a plane, and a heat map is a diagram that expresses numerical values ​​using colors .Scatterplot matrix is ​​to create multiple scatterplots by combining two elements to visualize more than three elements.Converted to data of two types of elements to preserve the trend of data By doing so, it is possible to reduce the number of elements and visualize them.Drawing a straight line in the direction of greater data scattering is the idea of ​​principal component analysis.Visualization is a way to understand data and supports intuitive understanding .""","""I learned about different ways to visualize data.""",,"""Nothing in particular""","""As a student of the Faculty of Economics, I learned that data visualization and economics are closely related to stock price fluctuation predictions using candlestick charts that are often seen in the media. We were able to.""",-2
C-2021-2_U57,"""Visualization is 'making data intuitively understandable'. This work is necessary to understand the data, and histograms and boxplots are typical examples. If you don't do this properly, it will give the impression of dishonesty, and it will look like an advertisement for Shinkenzemi. ""","""I was able to understand that some of the things we have learned in mathematics classes so far are familiar with what we learned today.""","""It was easy to understand how to visualize numerical values, but it was difficult to understand how to visualize non-numerical things such as friendships. I would like to review it again.""","""Nothing in particular.""","""There were slides that introduced case studies for each faculty, so it was very easy to imagine. As I mentioned earlier, I would like to fully understand the visualization of non-numerical things by the next time.""",-2
C-2021-2_U58,"""Visualization is to make it easy to understand what kind of characteristics the collected data has by creating a graph or the like.
There are various methods for this, such as pie charts, histograms, and line graphs. is necessary.
Also, when creating a graph, the width of the vertical axis, the position of the origin, the color, etc. may give the wrong impression. . ""","""Depending on how the graph is created, the same data can give a completely different impression.
What can be effectively expressed differs depending on each graph, and points to be noted also differ. ""","""It was confusing how to visualize 3D and 4D data.
I knew that arrows were attached to the directions in which there was a lot of scattered data, but I didn't know if it was easy to visualize. """,,"""I learned what to watch out for when creating and viewing graphs.
The impression of a graph can change greatly depending on the creator's intention, so I wanted to be careful not to be influenced by that intention. """,-1
C-2021-2_U59,"""By using a technique called 'visualization', you can intuitively understand the data.
In addition, there are various techniques for visualization, and it is necessary to use them properly depending on the situation. ""","""I know which technique to use in which situation.""","""I couldn't understand the description of the scope of ""multidimensional data visualization"". """,,"""It would have been nice to have a little more understanding of the extent of the multidimensional data at the end.""",-2
C-2021-2_U6,"""Visualization is to make trends and relationships easier to understand by summarizing data in a diagram. Each graph has points to be noted and suitable data, and how to use it is important. can't accurately represent 3 or more elements, so elements are cut.""","""I was able to understand the characteristics and points to note in each graph. I was also able to learn how visualization is used in each field.""","""I wanted to know a little more about the relationship between visualization and mathematics.""",,"""I think that the content of this lesson is related to daily life, so I want to review and acquire it.
I once again felt that I should be careful about how to visualize data. """,-2
C-2021-2_U60,"""Visualization refers to organizing data in a visible way by making it into a diagram that can be intuitively understood. Visualization technology is essential to make it easier to understand huge amounts of data. .
When using visualization, you need to choose the right one for your purpose and conditions.
For example, if you want to compare numerical data, use a bar chart, add error bars if you want to check the distribution of data by standard deviation, and use histograms if you want to check the distribution of data.
Box charts are useful for comparing data distributions, pie charts are useful for understanding the ratio of each data item to the total data, and line graphs are useful for understanding trends in changes between data items.
If you want to understand the relationships and connections between data, use an undirected graph that uses points (nodes) and edges (edges), and a directed graph that adds directionality to it.
A scatter diagram is used when you want to understand the trends of two types of data at the same time, and a heat map (two-dimensional histogram) is used when you want to know the distribution of two types of data.
It is not possible to directly display the elements of the three types of data, but it is possible to do so by using a scatterplot matrix that combines multiple scatterplots.
Furthermore, if we mathematically discover the direction in which the data is highly scattered, it will be possible (maybe) to visualize three or more types of data. ""","""Advantages of visualization methods (each graph) and what can be understood when using them""","""How to display elements of more than 3 types of data""",,"""I want to continue to study hard for the test.""",0
C-2021-2_U64,"""In today's class, we learned about various types of graphs related to visualization. Visualization is the creation of diagrams that allow us to intuitively understand data. I learned that there are various methods suitable for visualization depending on the purpose and conditions .""","""I learned that there are various visualization methods such as histograms, box plots, bar charts, pie charts, and scatter plots. I also learned that each has advantages and disadvantages. For example, scatter plots , is useful when you want to grasp the trends of two types of data at the same time, and it is not suitable if the number of data is too large.""","""Nothing in particular.""","""Nothing in particular.""","""Like last time, he explained the relationship between visualization and various fields, so I was able to feel more familiar with information science.In addition, it is possible to visualize not only numbers but also ""relationships"" such as friendships. I was interested in finding a way to do it. """,-2
C-2021-2_U65,"""There are many ways to visualize data, and choosing the right one is important.
""","""I learned that it is important to choose an appropriate method for visualizing data. Also, I have seen 3D pie charts in presentations, but I had no idea about the harmful effects. I felt that it is important to acquire the correct knowledge for",,"""Nothing in particular""","""It was interesting to see a visualization method that I had never seen before.""",-1
C-2021-2_U66,"""How to visualize data and the characteristics of each method.""","""I learned for the first time about the features and concepts of undirected graphs, directed graphs, heat maps, and multidimensional data visualization.""",,,"""It was interesting because it was a review class where I had drawn various graphs and visualized data. I remember thinking that there was no point in making a line graph.
It really doesn't matter, but boxplot quartiles, medians, first quartiles, etc. were compulsory subjects in high school mathematics. (both literary and scientific)""",-2
C-2021-2_U68,"""By visualizing data using graphs, etc., you can see overall trends at a glance. Visualization methods include histograms, box plots, bar graphs, and pie charts.""","""You can change the visualization method depending on how you want to present the data.""","""Nothing in particular.""","""Nothing in particular.""","""I thought I should pay attention to the impression manipulation by the three-dimensional display of the pie chart.""",-3
C-2021-2_U70,"""The content of this session was visualization, and I learned about how to express the collected data for humans. It is necessary to be careful because it will result in dissemination of incorrect information.""","""In today's content, we have found that the information we usually see may be subject to arbitrary information manipulation.""",,,"""In this class, we were learning how to express the data we have been dealing with so far, and we were learning about fields that can be applied to tables and graphs that are often seen in advertisements and promotions. It made me keenly aware of the possibility that people who do not do this may misidentify the data.""",-1
C-2021-2_U71,"""Various ways to visualize data.""","""Pie charts create an illusion when represented in three dimensions.""",,,"""Thank you for your lecture.""",-1
C-2021-2_U74,"""Charts and graphs (visualization) necessary to understand data""",,,,,-2
C-2021-2_U75,"""Visualization is a method for understanding data. Visualization is a way to intuitively understand data that is difficult to understand at first glance by making diagrams or graphs. There are various methods of visualization, If you want to examine the distribution of , use a histogram, if you want to compare data distributions, use a boxplot, if you want to compare numerical data, use a bar graph, and if you want to understand the ratio of data, use a pie chart. Scatter charts for understanding, heat maps for examining the distribution of two types of data, line graphs for understanding trends in data changes, undirected/directed graphs for understanding relationships and connections between data It is necessary to use different visualization methods depending on the purpose, such as using","""I've found that there are many different types of visualization techniques that can help make the data easier to understand.""","""It was a bit difficult to understand the story of visualizing more than 3 types of data.""",,"""It was good to understand what visualization is like and what visualization techniques are available to make it easier to understand the data.""",-2
C-2021-2_U76,"""Visualization is to create a diagram that allows you to intuitively understand data. Visualization makes it easy to understand data even when there are many examples and attributes. However, there are several methods for visualizing data. It is necessary to select an appropriate one from the following according to the purpose and conditions.Bar graphs are effective for comparing numerical data, histograms are effective for examining data distribution, and boxplots are for data distribution. Line graphs are useful for understanding changes in fluorescence between data points.To visualize the relationship between three or more elements, reduce the number of elements. Create multiple scatterplots by combining elements one by one.""","""I learned a lot about various graphs. If you choose the origin of the vertical axis arbitrarily, bar graphs can make the same data look different, and histograms look different depending on the width of the bins. I learned the points to be careful about, and learned how to properly handle and set the figures in each graph.""",,,"""I was able to systematically learn about various graphs. I learned that there is a close relationship between the information field and mathematics, such as visualizing data with four elements using a four-dimensional vector. rice field.""",0
C-2021-2_U78,"""Today, I learned about visualization. I felt that it is important to choose a method that takes advantage of various methods.""","""I learned which chart types help organize what data.""",,,"""I was thrilled to learn that it could also work in 3D and 4D.""",-3
C-2021-2_U79,"""I learned about the benefits of data visualization and specific methods.""",,"""I'm still not sure if I can make a good selection of figures when visualizing data.""","""Nothing in particular.""","""Figures and graphs that visualize data may give the viewer a wrong perception if they are not used properly, so I think it is necessary to be careful.""",-1
C-2021-2_U8,"""Visualization is to make data into a diagram that can be understood intuitively. Visualization is necessary when it is difficult to grasp a huge amount of data. One of the methods of grasping data trends by visualization There are scatter plots.Other visualization methods include histograms, box plots, bar charts, par charts, heat maps, line graphs, and undirected/directed graphs.Notes on visualization are appropriate depending on the purpose and conditions. It means you have to choose.
From here on, the visualization method will be shown in detail. The first is a bar graph. A bar graph is a diagram that expresses a value by the height of a bar. Some combine bar charts and error bars. In this method, the standard deviation can be used to express the spread of data. Also, the vertical axis of a bar chart should not be chosen arbitrarily. Some bar graphs represent frequencies. At this time, care must be taken because the bin width may change the appearance greatly. This histogram can be compared. The second is a boxplot. This diagram simply expresses the data distribution using the maximum value, minimum value, and quartiles, and is effective for comparing data distributions. A quartile is the number of positions that divides the entire data into four equal parts when the data is rearranged. The third is a pie chart. This is a diagram that displays the ratio by the area of ​​a circle, and it is effective when grasping the ratio of each data to the whole data. There are also 3D pie charts, but it is necessary to be careful because the size relationship of the area seems to be different when it becomes three-dimensional. The fourth is a line graph with straight lines connecting the data points. Lines in line graphs have the meaning of interpolating between points that were not observed. It is inappropriate to connect irrelevant data with lines. When comparing line graphs, care should be taken to ensure that the range and width of the vertical axis are the same. Also, when comparing, it is better to draw not the same graph drawing.
I will explain how to visualize the relationship. It can be visualized by displaying ""1"" if it is a friend and ""0"" if it is not in the visualization of friend relationships. There is also an undirected graph, which expresses relationships between data using points (nodes) and edges (edges). This graph is effective for grasping relationships and connections between data. By devising the placement of the points, it becomes easier to see. A graph in which one edge is directed is called a directed graph.
A scatter diagram is a diagram that expresses data as a set of points on a plane. This is effective when you want to grasp the trends of two types of data at the same time. Combining color and scatterplots, it is possible to visualize three types of values. However, when the amount of data is enormous, scatter plots are not suitable. A heat map is a diagram that uses colors to represent numerical values. Note that the color setting changes the impression even with the same data. This can be used overlaid on the map.
Scatter charts are best when 1 data = 2 dimensions. Three or more types of elements cannot be visualized. At this time, you can visualize it by picking up two elements and drawing a scatter plot for each. This is called a scatterplot matrix. Another method is to reduce the dimensionality by transforming the data into two types of element data so that the trend of the data can be preserved. At this time, a straight line is drawn in the direction in which the data scatter is large. When visualizing 4 or more types of data points, mathematically discover and visualize the direction in which the data is highly scattered.
As described above, visualization is a method for understanding data and supports intuitive understanding. Also, there are many types of visualization, and it is important to use them appropriately. In addition, by looking at the visualized data, it is possible to determine the policy for the next analysis. ""","""I learned about various visualization methods. I learned that the same data can look very different depending on who created it, such as bar graphs and heat maps. When I create a graph or look at the graph and analyze it. I just wanted to be careful when doing it.""","""It was difficult to visualize more than three types of elements. I understood how to pick up two types and visualize them, but I didn't understand how to reduce the other dimension and visualize it.""","""Nothing in particular.""","""In today's class, I learned about various types of data. I learned a lot from things that I've never heard of before, such as bar graphs, line graphs, and box plots, which are often used in mathematics up until high school. .""",-3
C-2021-2_U80,"""There was an explanation of the meaning of data visualization, points to note in data visualization, various visualization methods and situations in which they can be used effectively, and an explanation of things to be aware of when actually using them.""","""I learned that there are various methods for visualizing data. I found that undirected graphs are particularly effective in expressing relationships between data.""","""Nothing in particular.""","""Nothing in particular.""","""I had seen or used most of the various data visualization methods at least once, but I had never thought deeply about the precautions to be taken when using them, so I learned a lot. I've never used graphs and hadn't seen them before, so I'm glad I was able to learn about them through this lecture.""",-1
C-2021-2_U81,"""We can't understand the meaning of data just by enumerating it. Through visualization, it is possible to create meaning.""","""As a typical example of visualization, I understood that there are various models starting with line graphs. Also, which one to use when visualizing must be examined according to the purpose.""",,,"""There were some visualization models that I didn't know, and I was able to learn. I was also able to organize the advantages and disadvantages of each model.""",0
C-2021-2_U83,,,,,"""It was good to know the weak point of visualization that is exaggerated by color.""",-2
C-2021-2_U85,"""I learned what visualization is and various visualization techniques.""","""Visualization is to make data into diagrams that can be intuitively understood. Representative visualization methods include histograms, box plots, and bar graphs. A bar graph is a diagram that expresses values ​​by the height of the bars.It is effective for comparing numerical data.Histograms are bar graphs that represent frequency and are effective for examining data distribution. The box plot is a simple representation of the data distribution with the maximum value, the minimum value, and quartiles, which is useful for comparing data distributions, and the pie chart is a diagram that displays the ratio by the area of ​​a circle. Effective for grasping the ratio of each data to the whole data.The line graph is a diagram that connects the data points with straight lines, and is effective for grasping the trend of change between the data points.Line graph When comparing , the range and width of the vertical axis must be the same.A scatter chart is a diagram that represents data as a set of points on a plane, and is effective when you want to grasp the trends of two types of data at the same time. A heat map is a diagram that expresses numerical values ​​using colors.It is useful for investigating what values ​​exist in two types of data.""",,,"""There are various visualization methods, and I thought it would be very difficult to use them properly depending on the purpose and situation.""",-3
C-2021-2_U86,"""Visualization is a method for understanding data more easily and intuitively, and we must adopt a method of expression according to what we want to express and what we want to grasp.""","""I learned the advantages and characteristics of different visualization methods.""","""Scatter plot matrix was difficult.""",,"""I was able to learn various visualization methods in this lecture, so I would like to refer to it when I perform data analysis in the future.""",-2
C-2021-2_U88,"""I learned how to visualize data from numbers to figures and more.""","""There are many types of visualization methods, and none of them are all-purpose, and it is necessary to choose a method according to the data you want to visualize. If you want to express it, it's better to divide it and display it.""","""The last slide showing more than four dimensions didn't quite click.""",,"""The content of this time was nostalgic because it included a lot of what I learned in high school.""",-3
C-2021-2_U89,"""Visualization is to make data into a diagram that can be understood intuitively. This makes it possible to grasp trends even in a huge amount of data. However, since there are various visualization methods, it is necessary to make an appropriate diagram according to the purpose and conditions. It is necessary to choose one.Bar graphs are effective when comparing numerical data, and by combining them with error bars, you can express the degree of dispersion of data.Pay attention to the setting of the vertical axis.Histograms are frequency This is a bar chart that shows the distribution of the data.Pay attention to the setting of the bin width.The boxplot is a simple representation of the maximum value, minimum value, and quartiles, and the data The pie chart is a diagram that displays the percentage of the area of ​​a circle.The line graph is effective for understanding the trend of change.When comparing line graphs , It is easy to understand when drawn in the same graph.Undirected graphs are effective for expressing the relationship between data with points and edges and understanding the relationship.Please note that visibility depends on the arrangement of points A directed graph is a version in which the edges are directed.It can express the movement of people.A scatter graph is a diagram that expresses data as a set of points on a plane, and you want to understand the trends of two types of data at the same time. If you have three or more types of data, you can combine the elements by two to create multiple scatter plots and organize them in a matrix.A heat map is a diagram that expresses numerical values ​​by colors, Also called a histogram, it is useful when you want to find out what values ​​are in what amounts in two types of data.

""","""I could understand the role of each diagram and see how to use it concretely.""","""I didn't quite understand the part explaining how to reduce the number of elements using French bread.""",,"""I didn't think I would be studying box plots and scatter plots again at university, which I practiced for standardized tests. It was very useful because I was able to use it with confidence and I learned how to use it. Now I can use the diagrams with confidence and look forward to my next presentation.""",-2
C-2021-2_U9,,,,"""Nothing in particular.""",,0
C-2021-2_U93,"""Today, I learned about the concept of visualization, which is a concept necessary for understanding data, and its method.
I learned about each visualization method, its characteristics, when to use it, and points to note when using it. """"","""I was able to understand the characteristics of each visualization method, what kind of data to use for visualization, and what to pay attention to when using it.""","""I was unable to practice the process of visualizing numerical data using graphs, etc.""","""Nothing in particular""","""I learned that there are many ways to visualize, so I wanted to be able to visualize data in an appropriate way based on its characteristics.""",-1
C-2021-2_U95,"""Points to keep in mind when visualizing data.""","""Types of Graphs and Their Appropriate Usage""","""I wondered if a correlation chart could be used to express friendships.""",,"""I thought it was necessary knowledge to use data maliciously and not to be deceived by it.""",-3
C-2021-2_U96,,,,,"""I was able to learn how to use various graphs and methods. I sometimes visualize data myself, so I want to think carefully about which graph is suitable each time.""",-3
C-2021-2_U98,"""In order to intuitively understand data, it is important to visualize it with graphs and tables. However, depending on the method of expression, erroneous information may be given, so an appropriate method of expression must be selected.""","""I learned about directed graphs that express relationships for the first time, and I realized that this technology can be used not only for relationships with friends but also for tourism development projects.""",,,"""Directed graphs were an impressive way of expression for me, so I'd like to use them if I can make use of them in the future.""",-1
C-2021-2_U99,"""If you keep the data in a table, there will be too much data and it will be difficult to see the relationships, but visualization makes it easier to analyze the data. Visualization includes bar graphs, histograms, box plots, and pie charts. , line graphs, undirected graphs, directed graphs, scatter plots, heat maps, etc. Each visualization method has advantages and disadvantages, so it is important to use the appropriate method for visualization.""","""I learned about various visualization methods and the advantages and disadvantages of each method. Until now, graphs were created appropriately, but there are many initiation methods depending on the data to be handled and the content you want to analyze. I am now able to go.""",,,"""I only knew about bar graphs, pie charts, and line graphs, but I found out that there are many other graphs. Also, I've never used a graph, but I've seen it, like a directed graph. Yes, I thought I would try to use it for my own analysis from now on.""",-3
C-2022-1_U10,"""Visualization: Make data intuitively understandable → Make it easier to understand data trends
However, it is necessary to select an appropriate visualization method depending on the purpose and conditions.

・Bar graph: effective for comparison (error bar → standard deviation can express the degree of data scattering)
・Histogram: Represents the frequency and number of times (how many values ​​there are)
* Note the bin width setting
・Box plot: suitable for comparing data distribution
・Pie chart: suitable for grasping the ratio of each data to the whole data
・Line graph: Suitable for grasping trends between data points (use the same axis range and width when comparing)
・Undirected graph: Understanding relationships and connections between data
・Directed graph: A graph with oriented edges
・Scatter chart: Simultaneously grasp the trend of two types of data (not suitable for large amounts of data)
　Scatterplot matrix: When there is high-dimensional data, combine two data to create multiple scatterplots
・Heat map: How many values ​​are there",,,,,-3
C-2022-1_U11,"""Visualization is to make data into a diagram that can be intuitively understood, and it is necessary to select an appropriate one according to the purpose and conditions. Each representation method has its own characteristics. Bar graphs compare numerical values, histograms represent data distribution, box plots are comparisons of numerical distributions, pie charts are percentages of the total data, line graphs are data transitions, undirected/directed graphs are data relationships, scatter plots are two types of data trends, heat maps is useful for knowing the distribution of two types of data.""",,,,"""Until now, I have seen many data visualizations, but although I intuitively understand what kind of data is effective, I have never thought deeply about it, so I will visualize the data myself in the future. At the time, I wanted to understand the characteristics of the data and select an appropriate method of expression.""",-3
C-2022-1_U12,"""There are many different techniques for visualization.""","""I was able to understand visualization""",,,"""I want to fully absorb one more class.""",-3
C-2022-1_U13,"""By using bar charts and error bars, you can determine what the width of the data is.
The width of the horizontal axis of the histogram is called the bin width, and one measure is the square root of the number of data.
Undirected graphs are effective for grasping relationships and connections between data, but they cannot express two interrelationships. On the other hand, interrelationships are represented in a directed graph.
In order to visualize multidimensional data using a scatterplot, there is a method called a scatterplot matrix in which two pieces of data are picked up and a scatterplot is drawn for each. However, this is difficult when the dimension of the data increases, so in such a case, there is also a method of reducing the data so that the trend of the data can be maintained, i.e. converting it into two types of data. ""","""Histogram bin widths require ingenuity in data visualization.
The median is less susceptible to outliers.
The 3D pie chart looks good, but it is difficult to understand the size relationship of the area due to the perspective method when it becomes 3D, so be careful.
By converting the multidimensional data into two types of data, it is possible to represent it in a scatter diagram, and although the spread of the data can be represented to some extent, the scattering cannot be represented. ""","""Not particularly.""",,"""I was surprised that mathematics matrices have been used in the field of information science so far. After taking today's class, it is important to pay attention to the impressions people have when setting axes and using colors. Data analysis and visualization are indispensable in any field of research, so I think it is necessary to learn and acquire proper methods. I think that I can obtain better data by combining various things such as impressions that I feel on a daily basis, so I would like to study more from now on.""",-3
C-2022-1_U14,,,,,"""I was able to learn a lot of visualization methods. It was easy to understand because there were things that are commonly used (heat maps and maps, etc.). can misrepresent data, so I thought I'd use it after judging whether it's the right way to use it.""",-3
C-2022-1_U15,"""Visualization is to make data into a diagram that can be intuitively understood, and visualization makes it easier to understand the trends of a large amount of data. There are various visualization methods such as histograms, box plots, bar graphs, and pie charts. Also, if the visualization is not done properly, it may cause misunderstandings or give an impression of dishonesty.In bar graphs, the combination of error bars can express the degree of data dispersion, and in histograms, it is important to pay attention to the setting of bin widths. A pie chart is a diagram that displays the ratio by the area of ​​a circle, and while it makes it easier to understand the ratio of each data to the whole data, the size relationship of the area differs by representing it in three dimensions. It looks like this.When comparing line graphs, it is necessary to make the range and width of the vertical axis the same, so it is better to draw them in the same graph drawing.For visualization of ""relationships"", matrix or undirected graph , can be represented by a directed graph. A scatter chart can visualize a lot of information at the same time by adding colors to each type, and a heat map is effective when examining what values ​​are present in two types of data, but be aware that the way you see things will change greatly depending on the color settings. Must. In the visualization of multidimensional data, there are methods such as scatterplot matrices and visualization methods that leave scattered data and remove other elements in order to reduce it to two dimensions. ""","""We found that there are appropriate representation methods for various types of data in visualization methods.""",,,,-3
C-2022-1_U17,"""Visualization is the creation of intuitively understandable data facts that can be inferred from things, symbolized data that can be processed by computer programs, and digitized data. Visualization makes it easy to understand the trend because it is difficult to understand.Introduction of names etc. when various visualization methods are suitable.About visualization of multidimensional data.""",,"""It was difficult to understand how to express three types of elements in one graph.""",,"""In addition to what I have learned about graphs and charts, it was interesting to learn for the first time how to express multiple elements like French bread. I thought it was quite difficult to understand.""",-3
C-2022-1_U18,"""In data visualization, there is a correlation coefficient as a method of quantitatively showing the distribution when expressing the distribution. In addition, the impression may change depending on how the numerical value of the axis is taken. There is a statistical test as a method of using the data expressed in this way, and various data can be judged using the significance level.""","""I learned how to express data quantitatively and how to use them logically.""",,,,-3
C-2022-1_U19,"""Visualization is the act of making data into a diagram that can be understood intuitively. Visualization makes it possible to grasp the trends of data. There are various methods for visualization, and each data is used in theory. are required to do so.""","""To visualize information in three or more dimensions by converting it to two dimensions while preserving its shape as much as possible. At that time, by drawing a straight line in the direction in which the data is highly scattered, the original information can be maintained moderately. That means.""","""What kind of survey method and what kind of data do you use to determine friendship relationships?""",,,-3
C-2022-1_U20,,,"""Today I didn't know what to pay attention to when making my own graphs.""",,"""I'm glad I was able to think about what I would use with this data today.""",-3
C-2022-1_U21,"""Visualization is to make data intuitively understandable. Visualization is necessary because it is difficult to grasp huge amounts of data. Inappropriate visualization may cause misunderstandings or give an impression of dishonesty. There is a need to be careful.""","""Visualization includes bar graphs, histograms, box and whisker charts, pie charts, and line graphs that we often see. We learned that each graph is useful in different situations depending on the information we want to show and the information we want to compare. I also found it interesting that the number of data elements and colors can be changed.""",,,"""It was interesting to come up with a way of expressing that I hadn't thought of when I visualized friendships by visualizing 'relationships'. I thought it would be difficult to devise an undirected graph because the visibility changes depending on the position of the points. """,-2
C-2022-1_U22,"""You can't understand just by arranging the data, so why not draw a picture? (Visualization)
There is a condition to use in the graph too. ""","""I found that the width of the histogram class changed the impression quite a bit.""",,,"""Today's presentation was interesting because there were a lot of pictures. I think that I will be using various graphs in my research from now on, so I want to choose the right ones.""",-3
C-2022-1_U23,,"""The boxplots and interquartile ranges that I learned in high school were very easy to understand.""",,,,-3
C-2022-1_U24,,,,,"""When I checked the 13th part around noon on Sunday, it didn't seem to be open to the public, so this time the preparation was on the day of the lecture. Time to prepare from morning to night. However, there was nothing except for about an hour in the afternoon, and even after the schedule was finished, it was impossible to secure time to prepare for class considering the sleep time, so it was regrettable that the preparation time was much shorter than usual. However, this time it overlapped with what I had learned so far, so I think it was easy to understand even if there was little preparation time. I would like to set aside time and try to secure time to prepare for lessons.In addition, the scope of study has expanded considerably, so I would like to secure time to review.""",-3
C-2022-1_U25,"""I want to examine the distribution of data → Histogram
If you want to compare data distribution → boxplot
I want to compare numerical data → Bar graph
I want to know the ratio of each data to the whole data → Pie chart
I want to understand the trend of two types of data at the same time → Scatter diagram
I want to examine the distribution of two types of data → heat map
I want to understand the trend of change between data points → Line graph
I want to understand the relationships and connections between data → undirected/directed graphs
Visualization is a way to understand data""","""Error bars represent standard deviation
The origin of the vertical axis of a bar chart should not be chosen arbitrarily
Histograms should choose bin widths appropriately
When comparing line graphs, use the same range and width for the vertical axis
Heatmaps should have proper color settings
""",,,"""The summary at the end was easy to understand""",-3
C-2022-1_U26,"""Visualization is an intuitive picture of data
""","""If you want to understand the trend of changes in data, use a line graph
Undirected/directed graphs if you want to understand the relational connections between data
""",,,"""While the graphs are selected and displayed so that the data that you see casually are easy to see, depending on the display method, the values ​​may look different from the actual data, so I wanted to be careful.""",-3
C-2022-1_U27,"""Data visualization is to make data into a diagram that can be intuitively understood. Visualization methods include bar graphs, pie charts, line graphs, scatter diagrams, heat maps, etc. Also, visualization methods of ""relationships"" As such, there are undirected graphs that express relationships between data with points (nodes) and edges (edges), and directed graphs with oriented edges. When visualizing multidimensional data, it is not possible to directly visualize three or more types of elements. Then, it mathematically discovers and visualizes the direction in which the data is highly scattered. ""","""When visualizing data, if it is not done properly, it will not match the purpose and conditions, and I learned that each visualization method has its own points of caution.""","""is not.""",,"""It turns out that the data we used to call 'data', such as tables and graphs, was visualized data. There are so many visualization methods, and I thought that I had to choose an appropriate method in order to visualize things in an easy-to-understand manner. """,-3
C-2022-1_U28,,"""The Necessity of Visualization and the Importance of Grasping Trends Through Visualization""","""Things About Error Bars""",,,-3
C-2022-1_U29,,"""In the first half, I was able to understand the characteristics and difficulties of data visualization that I learned in elementary and high school.""",,"""I learned how to convert the number of elements to 2 types when comparing 3 or more types of elements, but are there any examples of expressing this method other than French bread shape data like this example? Elements In the case of four numbers, both the vertical and horizontal axes express scattering, and I thought it would be difficult to explain.""","""I learned the importance of choosing an appropriate visualization method according to the data I handle in my thesis and how I want to express it. This class may have been easy, but I was very it was fun.""",-3
C-2022-1_U3,"""Visualization is the act of turning data into a diagram that can be intuitively understood. If you attach error bars to a bar graph, you can also see the trend of scattering according to the standard deviation. A histogram is a bar graph of frequencies. Points (nodes) and Of the graphs that show the relationship between data with edges, those without edges are called undirected graphs, and those with edges are called directed graphs.When you want to understand the trends of two types of data at the same time, use a scatter plot. However, when the number of data is huge, it is difficult to see, so we use a heat map that expresses numerical values ​​by color.If you want to express multi-dimensional data in a scatter diagram, you can use a scatter diagram matrix that combines elements two by two to create multiple scatter diagrams. Alternatively, express the data by crushing it into a plane formed by the straight line with the largest scattering and the straight line with the second largest scattering.""","""In data visualization, it is important to use a method that suits the purpose and a method of expression that does not cause misunderstanding. When you want to compare numerical data, use a bar graph, but choose the origin of the vertical axis arbitrarily. If you want to see the distribution of your data, use a histogram, but keep in mind that the bin width setting can make a big difference in how it looks.Boxplots are useful for comparing data distributions, and the median is an outlier. Pie charts are used to examine the proportions of each data, but 3D pie charts may appear to have an incorrect size relationship, so do not use them unnecessarily.Line graphs allow you to read the trend of change. However, when comparing line graphs, match the range and width of the vertical axis (or draw them on the same screen).Undirected and directed graphs are used to visualize relationships and arrange points You can see the center by devising it.The heat map is used to express what values ​​are in two types of data, but be aware that the appearance changes greatly depending on the color settings.""","""In the visualization of multi-dimensional data, it was difficult to think of aligning the points to a straight line and flattening them when reducing the number of elements.""",,"""Visualization of data has the advantage of being able to grasp intuitively, but I felt that it is necessary to be careful because the method of expression can make the facts look as you want them to, or cause unexpected misunderstandings. In particular, I was surprised that things in the foreground in 3D pie charts look bigger than things in the background, and I thought that if I didn't know this, I would probably end up using it because it looked good.
""",-3
C-2022-1_U30,,,"""The 3D pie chart is three-dimensional and it is difficult to understand the size relationship of the area. I didn't really understand undirected graphs.""",,,-3
